date,percentage_change,constraining,litigious,negative,positive,superfluous,uncertainty,sentiment,p1_percentage_change,p2_percentage_change,p3_percentage_change,p4_percentage_change
11/02/2020,0.015118381,0,0,0,0,0,0,0,0.026871987,-0.007592687,-0.001444748,-0.01981836
12/02/2020,0.026871987,0,4,0,1,0,0,1,-0.007592687,-0.001444748,-0.01981836,-0.01902049
13/02/2020,-0.007592687,0,0,0,1,0,0,1,-0.001444748,-0.01981836,-0.01902049,-0.018924798
14/02/2020,-0.001444748,0,0,0,0,0,0,0,-0.01981836,-0.01902049,-0.018924798,0.026158185
15/02/2020,-0.01981836,0,0,0,0,0,0,0,-0.01902049,-0.018924798,0.026158185,-9.80E-05
16/02/2020,-0.01902049,0,1,2,0,0,0,-2,-0.018924798,0.026158185,-9.80E-05,-0.038549632
17/02/2020,-0.018924798,0,0,0,0,0,0,0,0.026158185,-9.80E-05,-0.038549632,0.012470372
18/02/2020,0.026158185,0,0,0,0,0,0,0,-9.80E-05,-0.038549632,0.012470372,-0.003424615
19/02/2020,-9.80E-05,0,0,1,2,0,0,1,-0.038549632,0.012470372,-0.003424615,0.023287495
20/02/2020,-0.038549632,0,4,2,0,0,0,-2,0.012470372,-0.003424615,0.023287495,-0.017552484
21/02/2020,0.012470372,0,0,0,0,0,0,0,-0.003424615,0.023287495,-0.017552484,-0.027883794
22/02/2020,-0.003424615,0,0,0,0,0,0,0,0.023287495,-0.017552484,-0.027883794,-0.053273378
23/02/2020,0.023287495,0,0,1,0,0,1,-1,-0.017552484,-0.027883794,-0.053273378,-0.02140408
24/02/2020,-0.017552484,0,0,1,0,0,0,-1,-0.027883794,-0.053273378,-0.02140408,-0.016857105
25/02/2020,-0.027883794,0,0,0,0,0,0,0,-0.053273378,-0.02140408,-0.016857105,0.0037637
26/02/2020,-0.053273378,0,0,0,1,0,0,1,-0.02140408,-0.016857105,0.0037637,-0.015598746
27/02/2020,-0.02140408,0,3,0,0,0,0,0,-0.016857105,0.0037637,-0.015598746,0.027533106
28/02/2020,-0.016857105,0,2,2,0,0,0,-2,0.0037637,-0.015598746,0.027533106,-0.000288072
29/02/2020,0.0037637,0,0,0,0,0,0,0,-0.015598746,0.027533106,-0.000288072,-0.003717309
01/03/2020,-0.015598746,0,0,0,0,0,0,0,0.027533106,-0.000288072,-0.003717309,0.031547233
02/03/2020,0.027533106,0,0,1,1,0,1,0,-0.000288072,-0.003717309,0.031547233,0.007144878
03/03/2020,-0.000288072,0,0,2,0,0,0,-2,-0.003717309,0.031547233,0.007144878,-0.006183319
04/03/2020,-0.003717309,0,2,0,0,0,0,0,0.031547233,0.007144878,-0.006183319,-0.077320019
05/03/2020,0.031547233,0,0,0,0,0,0,0,0.007144878,-0.006183319,-0.077320019,-0.066397991
06/03/2020,0.007144878,0,1,3,1,0,1,-2,-0.006183319,-0.077320019,-0.066397991,0.009155866
07/03/2020,-0.006183319,0,1,2,0,0,0,-2,-0.077320019,-0.066397991,0.009155866,-0.018537444
08/03/2020,-0.077320019,0,0,3,0,0,0,-3,-0.066397991,0.009155866,-0.018537444,-0.267157113
09/03/2020,-0.066397991,0,0,0,0,0,0,0,0.009155866,-0.018537444,-0.267157113,-0.17850153
10/03/2020,0.009155866,0,0,1,1,0,1,0,-0.018537444,-0.267157113,-0.17850153,0.031163665
11/03/2020,-0.018537444,0,2,2,0,0,1,-2,-0.267157113,-0.17850153,0.031163665,0.003440689
12/03/2020,-0.267157113,0,1,0,2,0,0,2,-0.17850153,0.031163665,0.003440689,-0.109436805
13/03/2020,-0.17850153,0,0,0,0,0,0,0,0.031163665,0.003440689,-0.109436805,0.082758771
14/03/2020,0.031163665,0,1,2,0,0,0,-2,0.003440689,-0.109436805,0.082758771,-0.011694626
15/03/2020,0.003440689,0,1,7,1,0,0,-6,-0.109436805,0.082758771,-0.011694626,0.109482759
16/03/2020,-0.109436805,0,0,6,2,0,0,-4,0.082758771,-0.011694626,0.109482759,0.082284343
17/03/2020,0.082758771,0,4,3,1,0,0,-2,-0.011694626,0.109482759,0.082284343,-0.045087622
18/03/2020,-0.011694626,0,1,1,0,0,0,-1,0.109482759,0.082284343,-0.045087622,-0.01961137
19/03/2020,0.109482759,0,0,2,2,0,2,0,0.082284343,-0.045087622,-0.01961137,0.028755909
20/03/2020,0.082284343,1,0,1,1,0,0,0,-0.045087622,-0.01961137,0.028755909,0.067423541
21/03/2020,-0.045087622,0,0,0,0,0,0,0,-0.01961137,0.028755909,0.067423541,0.002833419
22/03/2020,-0.01961137,0,0,0,0,0,0,0,0.028755909,0.067423541,0.002833419,-0.002139813
23/03/2020,0.028755909,0,1,3,6,0,0,3,0.067423541,0.002833419,-0.002139813,-0.002937555
24/03/2020,0.067423541,0,0,2,1,0,0,-1,0.002833419,-0.002139813,-0.002937555,-0.070047676
25/03/2020,0.002833419,0,0,0,0,0,0,0,-0.002139813,-0.002937555,-0.070047676,-0.027305981
26/03/2020,-0.002139813,0,2,3,0,0,0,-3,-0.002937555,-0.070047676,-0.027305981,0.042662696
27/03/2020,-0.002937555,0,0,0,0,0,0,0,-0.070047676,-0.027305981,0.042662696,0.020219473
28/03/2020,-0.070047676,0,0,0,0,0,0,0,-0.027305981,0.042662696,0.020219473,-0.014113006
29/03/2020,-0.027305981,0,0,0,0,0,0,0,0.042662696,0.020219473,-0.014113006,0.067886955
30/03/2020,0.042662696,0,0,0,0,0,0,0,0.020219473,-0.014113006,0.067886955,0.003680127
31/03/2020,0.020219473,0,0,1,0,0,0,-1,-0.014113006,0.067886955,0.003680127,-0.005804368
01/04/2020,-0.014113006,0,0,1,2,0,0,1,0.067886955,0.003680127,-0.005804368,-0.002584711
02/04/2020,0.067886955,0,0,2,2,0,2,0,0.003680127,-0.005804368,-0.002584711,0.046541746
03/04/2020,0.003680127,0,0,0,1,0,0,1,-0.005804368,-0.002584711,0.046541746,0.02480497
04/04/2020,-0.005804368,0,0,2,2,0,0,0,-0.002584711,0.046541746,0.02480497,0.000710927
05/04/2020,-0.002584711,0,3,2,3,0,0,1,0.046541746,0.02480497,0.000710927,-0.001454779
06/04/2020,0.046541746,0,0,2,3,0,0,1,0.02480497,0.000710927,-0.001454779,-0.051660153
07/04/2020,0.02480497,0,6,3,1,0,0,-2,0.000710927,-0.001454779,-0.051660153,-0.010573856
08/04/2020,0.000710927,0,1,0,2,0,0,2,-0.001454779,-0.051660153,-0.010573856,0.023412714
09/04/2020,-0.001454779,0,0,0,0,0,0,0,-0.051660153,-0.010573856,0.023412714,-0.04254232
10/04/2020,-0.051660153,0,4,1,0,0,0,-1,-0.010573856,0.023412714,-0.04254232,0.020058185
11/04/2020,-0.010573856,0,4,1,0,0,0,-1,0.023412714,-0.04254232,0.020058185,-0.016010272
12/04/2020,0.023412714,0,0,0,0,0,0,0,-0.04254232,0.020058185,-0.016010272,0.027416392
13/04/2020,-0.04254232,0,0,2,1,0,0,-1,0.020058185,-0.016010272,0.027416392,0.015343683
14/04/2020,0.020058185,1,2,1,0,0,1,-1,-0.016010272,0.027416392,0.015343683,0.014242332
15/04/2020,-0.016010272,0,0,0,0,0,0,0,0.027416392,0.015343683,0.014242332,-0.001686349
16/04/2020,0.027416392,0,0,0,0,0,0,0,0.015343683,0.014242332,-0.001686349,-0.025283438
17/04/2020,0.015343683,0,0,0,0,0,0,0,0.014242332,-0.001686349,-0.025283438,-0.018259789
18/04/2020,0.014242332,0,0,0,0,0,0,0,-0.001686349,-0.025283438,-0.018259789,0.027495128
19/04/2020,-0.001686349,0,0,0,0,0,0,0,-0.025283438,-0.018259789,0.027495128,0.046869481
20/04/2020,-0.025283438,0,0,0,0,0,0,0,-0.018259789,0.027495128,0.046869481,0.016828089
21/04/2020,-0.018259789,0,0,0,0,0,0,0,0.027495128,0.046869481,0.016828089,0.00460815
22/04/2020,0.027495128,0,0,0,0,0,0,0,0.046869481,0.016828089,0.00460815,0.006709189
23/04/2020,0.046869481,0,0,0,0,0,0,0,0.016828089,0.00460815,0.006709189,0.013299379
24/04/2020,0.016828089,0,0,0,0,0,0,0,0.00460815,0.006709189,0.013299379,0.000495462
25/04/2020,0.00460815,0,0,0,0,0,0,0,0.006709189,0.013299379,0.000495462,0.07322901
26/04/2020,0.006709189,0,0,0,0,0,0,0,0.013299379,0.000495462,0.07322901,0.066859683
27/04/2020,0.013299379,0,0,0,0,0,0,0,0.000495462,0.07322901,0.066859683,-0.01326921
28/04/2020,0.000495462,0,0,0,0,0,0,0,0.07322901,0.066859683,-0.01326921,0.010395201
29/04/2020,0.07322901,0,0,0,0,0,0,0,0.066859683,-0.01326921,0.010395201,0.010426036
30/04/2020,0.066859683,0,0,0,0,0,0,0,-0.01326921,0.010395201,0.010426036,-0.025690978
01/05/2020,-0.01326921,0,0,0,0,0,0,0,0.010395201,0.010426036,-0.025690978,0.01809726
02/05/2020,0.010395201,0,0,0,0,0,0,0,0.010426036,-0.025690978,0.01809726,0.03002262
03/05/2020,0.010426036,0,0,0,0,0,0,0,-0.025690978,0.01809726,0.03002262,0.04552365
04/05/2020,-0.025690978,0,0,0,0,0,0,0,0.01809726,0.03002262,0.04552365,0.027120395
05/05/2020,0.01809726,0,0,0,0,0,0,0,0.03002262,0.04552365,0.027120395,-0.021353219
06/05/2020,0.03002262,0,0,0,0,0,0,0,0.04552365,0.027120395,-0.021353219,-0.118418241
07/05/2020,0.04552365,0,0,0,0,0,0,0,0.027120395,-0.021353219,-0.118418241,3.14E-05
08/05/2020,0.027120395,0,0,0,0,0,0,0,-0.021353219,-0.118418241,3.14E-05,0.012095614
09/05/2020,-0.021353219,0,0,0,0,0,0,0,-0.118418241,3.14E-05,0.012095614,0.033722528
10/05/2020,-0.118418241,0,0,0,0,0,0,0,3.14E-05,0.012095614,0.033722528,0.05860173
11/05/2020,3.14E-05,0,0,0,0,0,0,0,0.012095614,0.033722528,0.05860173,-0.017696549
12/05/2020,0.012095614,0,0,0,0,0,0,0,0.033722528,0.05860173,-0.017696549,-0.008506076
13/05/2020,0.033722528,0,0,0,0,0,0,0,0.05860173,-0.017696549,-0.008506076,0.02994329
14/05/2020,0.05860173,1,2,5,3,0,0,-2,-0.017696549,-0.008506076,0.02994329,0.003101326
15/05/2020,-0.017696549,1,0,3,1,0,2,-2,-0.008506076,0.02994329,0.003101326,-0.00554773
16/05/2020,-0.008506076,1,2,4,1,0,1,-3,0.02994329,0.003101326,-0.00554773,-0.010592269
17/05/2020,0.02994329,0,2,3,1,0,0,-2,0.003101326,-0.00554773,-0.010592269,-0.044954097
18/05/2020,0.003101326,0,0,3,2,0,1,-1,-0.00554773,-0.010592269,-0.044954097,-0.004023469
19/05/2020,-0.00554773,0,0,0,4,0,1,4,-0.010592269,-0.044954097,-0.004023469,0.006905318
20/05/2020,-0.010592269,0,0,1,0,0,0,-1,-0.044954097,-0.004023469,0.006905318,-0.020273186
21/05/2020,-0.044954097,0,0,0,0,0,0,0,-0.004023469,0.006905318,-0.020273186,-0.023853159
22/05/2020,-0.004023469,0,0,0,0,0,0,0,0.006905318,-0.020273186,-0.023853159,0.005286121
23/05/2020,0.006905318,0,0,0,2,0,1,2,-0.020273186,-0.023853159,0.005286121,0.026997764
24/05/2020,-0.020273186,0,2,0,6,0,2,6,-0.023853159,0.005286121,0.026997764,0.031570317
25/05/2020,-0.023853159,0,3,1,6,0,1,5,0.005286121,0.026997764,0.031570317,0.006886442
26/05/2020,0.005286121,0,1,2,6,0,0,4,0.026997764,0.031570317,0.006886442,0.009135362
27/05/2020,0.026997764,0,1,1,6,0,0,5,0.031570317,0.006886442,0.009135362,-0.000754287
28/05/2020,0.031570317,0,0,0,5,0,0,5,0.006886442,0.009135362,-0.000754287,0.033763605
29/05/2020,0.006886442,0,0,0,6,0,0,6,0.009135362,-0.000754287,0.033763605,-0.006499708
30/05/2020,0.009135362,0,0,0,6,0,1,6,-0.000754287,0.033763605,-0.006499708,-0.026564929
31/05/2020,-0.000754287,0,1,1,6,0,1,5,0.033763605,-0.006499708,-0.026564929,0.016638118
01/06/2020,0.033763605,0,1,2,7,0,1,5,-0.006499708,-0.026564929,0.016638118,0.001318706
02/06/2020,-0.006499708,0,1,0,1,0,0,1,-0.026564929,0.016638118,0.001318706,-0.010570195
03/06/2020,-0.026564929,0,3,5,0,0,3,-5,0.016638118,0.001318706,-0.010570195,-0.00319472
04/06/2020,0.016638118,0,0,0,1,0,0,1,0.001318706,-0.010570195,-0.00319472,0.013898787
05/06/2020,0.001318706,0,1,1,1,0,0,0,-0.010570195,-0.00319472,0.013898787,-0.000603005
06/06/2020,-0.010570195,0,0,0,0,0,0,0,-0.00319472,0.013898787,-0.000603005,0.010265237
07/06/2020,-0.00319472,0,0,0,0,0,0,0,0.013898787,-0.000603005,0.010265237,-0.03129307
08/06/2020,0.013898787,0,3,1,1,0,1,0,-0.000603005,0.010265237,-0.03129307,-0.011961078
09/06/2020,-0.000603005,0,1,1,1,0,1,0,0.010265237,-0.03129307,-0.011961078,0.001751672
10/06/2020,0.010265237,0,1,1,3,0,0,2,-0.03129307,-0.011961078,0.001751672,-0.006175505
11/06/2020,-0.03129307,0,2,0,0,0,1,0,-0.011961078,0.001751672,-0.006175505,-0.01985179
12/06/2020,-0.011961078,1,2,1,0,0,1,-1,0.001751672,-0.006175505,-0.01985179,0.032078479
13/06/2020,0.001751672,0,0,0,0,0,0,0,-0.006175505,-0.01985179,0.032078479,-0.007033628
14/06/2020,-0.006175505,0,1,0,0,0,1,0,-0.01985179,0.032078479,-0.007033628,-0.003223844
15/06/2020,-0.01985179,0,0,0,1,0,0,1,0.032078479,-0.007033628,-0.003223844,-0.008064325
16/06/2020,0.032078479,0,0,1,2,0,0,1,-0.007033628,-0.003223844,-0.008064325,-0.001980586
17/06/2020,-0.007033628,0,2,1,2,0,2,1,-0.003223844,-0.008064325,-0.001980586,0.004552885
18/06/2020,-0.003223844,0,2,0,1,0,0,1,-0.008064325,-0.001980586,0.004552885,0.019961573
19/06/2020,-0.008064325,0,1,2,0,0,0,-2,-0.001980586,0.004552885,0.019961573,0.010923848
20/06/2020,-0.001980586,0,1,3,0,0,1,-3,0.004552885,0.019961573,0.010923848,-0.027327572
21/06/2020,0.004552885,0,0,1,1,0,0,0,0.019961573,0.010923848,-0.027327572,-0.020517475
22/06/2020,0.019961573,0,0,0,1,0,0,1,0.010923848,-0.027327572,-0.020517475,-0.004962324
23/06/2020,0.010923848,0,2,4,1,0,0,-3,-0.027327572,-0.020517475,-0.004962324,-0.014431491
24/06/2020,-0.027327572,0,1,2,1,0,0,-1,-0.020517475,-0.004962324,-0.014431491,0.006421659
25/06/2020,-0.020517475,0,1,3,0,0,1,-3,-0.004962324,-0.014431491,0.006421659,0.003033679
26/06/2020,-0.004962324,0,3,6,4,0,3,-2,-0.014431491,0.006421659,0.003033679,0.003823994
27/06/2020,-0.014431491,0,3,6,2,0,1,-4,0.006421659,0.003033679,0.003823994,0.007330209
28/06/2020,0.006421659,0,0,2,6,0,0,4,0.003033679,0.003823994,0.007330209,-0.011072697
29/06/2020,0.003033679,0,0,0,0,0,0,0,0.003823994,0.007330209,-0.011072697,-0.001862195
30/06/2020,0.003823994,0,0,0,0,0,0,0,0.007330209,-0.011072697,-0.001862195,0.001577543
01/07/2020,0.007330209,0,3,0,1,0,0,1,-0.011072697,-0.001862195,0.001577543,-0.006094398
02/07/2020,-0.011072697,0,0,0,4,0,1,4,-0.001862195,0.001577543,-0.006094398,0.02105498
03/07/2020,-0.001862195,0,0,1,0,0,0,-1,0.001577543,-0.006094398,0.02105498,0.002029341
04/07/2020,0.001577543,0,0,1,0,0,1,-1,-0.006094398,0.02105498,0.002029341,0.009229038
05/07/2020,-0.006094398,0,0,0,0,0,1,0,0.02105498,0.002029341,0.009229038,-0.005506233
06/07/2020,0.02105498,0,0,2,1,0,1,-1,0.002029341,0.009229038,-0.005506233,-0.012153169
07/07/2020,0.002029341,2,0,0,3,0,3,3,0.009229038,-0.005506233,-0.012153169,0.005173082
08/07/2020,0.009229038,0,2,1,0,0,1,-1,-0.005506233,-0.012153169,0.005173082,0.002366974
09/07/2020,-0.005506233,0,0,1,2,0,0,1,-0.012153169,0.005173082,0.002366974,0.002578828
10/07/2020,-0.012153169,0,6,2,1,0,0,-1,0.005173082,0.002366974,0.002578828,-0.006932018
11/07/2020,0.005173082,0,4,6,0,0,0,-6,0.002366974,0.002578828,-0.006932018,-0.000333427
12/07/2020,0.002366974,0,0,3,0,0,0,-3,0.002578828,-0.006932018,-0.000333427,-0.011510321
13/07/2020,0.002578828,0,0,4,5,0,0,1,-0.006932018,-0.000333427,-0.011510321,0.002595219
14/07/2020,-0.006932018,0,1,0,1,0,2,1,-0.000333427,-0.011510321,0.002595219,0.003687704
15/07/2020,-0.000333427,0,0,3,2,0,1,-1,-0.011510321,0.002595219,0.003687704,-0.000857417
16/07/2020,-0.011510321,0,0,4,1,0,1,-3,0.002595219,0.003687704,-0.000857417,0.001864878
17/07/2020,0.002595219,1,6,4,2,0,0,-2,0.003687704,-0.000857417,0.001864878,0.017718303
18/07/2020,0.003687704,1,6,4,1,0,0,-3,-0.000857417,0.001864878,0.017718303,0.00525146
19/07/2020,-0.000857417,1,3,2,0,0,0,-2,0.001864878,0.017718303,0.00525146,0.016349687
20/07/2020,0.001864878,1,3,3,1,0,0,-2,0.017718303,0.00525146,0.016349687,0.001771881
21/07/2020,0.017718303,0,0,2,3,0,2,1,0.00525146,0.016349687,0.001771881,0.007703291
22/07/2020,0.00525146,0,0,0,0,0,0,0,0.016349687,0.001771881,0.007703291,0.028137344
23/07/2020,0.016349687,0,2,1,0,0,0,-1,0.001771881,0.007703291,0.028137344,0.060542515
24/07/2020,0.001771881,0,1,1,1,0,2,0,0.007703291,0.028137344,0.060542515,0.03743399
25/07/2020,0.007703291,0,3,2,3,0,0,1,0.028137344,0.060542515,0.03743399,0.014735491
26/07/2020,0.028137344,0,2,4,5,0,3,1,0.060542515,0.03743399,0.014735491,-0.009547029
27/07/2020,0.060542515,0,2,3,4,0,3,1,0.03743399,0.014735491,-0.009547029,0.019294627
28/07/2020,0.03743399,0,0,0,1,0,0,1,0.014735491,-0.009547029,0.019294627,0.033596212
29/07/2020,0.014735491,0,3,3,1,0,2,-2,-0.009547029,0.019294627,0.033596212,-0.031010764
30/07/2020,-0.009547029,1,2,0,0,0,2,0,0.019294627,0.033596212,-0.031010764,0.000179957
31/07/2020,0.019294627,0,2,0,1,0,0,1,0.033596212,-0.031010764,0.000179957,-0.005963754
01/08/2020,0.033596212,0,4,0,1,0,0,1,-0.031010764,0.000179957,-0.005963754,0.029424166
02/08/2020,-0.031010764,0,2,0,3,0,0,3,0.000179957,-0.005963754,0.029424166,0.016914037
03/08/2020,0.000179957,0,3,4,2,0,0,-2,-0.005963754,0.029424166,0.016914037,-0.009251398
04/08/2020,-0.005963754,0,1,5,1,0,0,-4,0.029424166,0.016914037,-0.009251398,0.003869579
05/08/2020,0.029424166,0,1,2,0,0,1,-2,0.016914037,-0.009251398,0.003869579,-0.002302729
06/08/2020,0.016914037,0,0,0,0,0,0,0,-0.009251398,0.003869579,-0.002302729,0.018174844
07/08/2020,-0.009251398,1,0,2,0,0,0,-2,0.003869579,-0.002302729,0.018174844,-0.028599731
08/08/2020,0.003869579,1,0,2,0,0,0,-2,-0.002302729,0.018174844,-0.028599731,-0.007591864
09/08/2020,-0.002302729,0,0,1,0,0,2,-1,0.018174844,-0.028599731,-0.007591864,0.006040435
10/08/2020,0.018174844,0,0,0,0,0,0,0,-0.028599731,-0.007591864,0.006040435,0.018258779
11/08/2020,-0.028599731,0,0,0,0,0,0,0,-0.007591864,0.006040435,0.018258779,0.010481283
12/08/2020,-0.007591864,0,2,5,1,0,1,-4,0.006040435,0.018258779,0.010481283,-0.00302607
13/08/2020,0.006040435,2,2,1,0,0,0,-1,0.018258779,0.010481283,-0.00302607,0.027000378
14/08/2020,0.018258779,0,4,4,2,0,0,-2,0.010481283,-0.00302607,0.027000378,-0.006832943
15/08/2020,0.010481283,0,1,2,3,0,0,1,-0.00302607,0.027000378,-0.006832943,-0.02621937
16/08/2020,-0.00302607,0,0,1,2,0,0,1,0.027000378,-0.006832943,-0.02621937,0.002349564
17/08/2020,0.027000378,0,1,1,1,0,1,0,-0.006832943,-0.02621937,0.002349564,-0.007038072
18/08/2020,-0.006832943,0,1,1,0,0,1,-1,-0.02621937,0.002349564,-0.007038072,-0.015170706
19/08/2020,-0.02621937,0,0,1,0,0,0,-1,0.002349564,-0.007038072,-0.015170706,0.006635846
20/08/2020,0.002349564,1,1,2,2,0,0,0,-0.007038072,-0.015170706,0.006635846,0.010562973
21/08/2020,-0.007038072,0,0,1,3,0,1,2,-0.015170706,0.006635846,0.010562973,-0.028805111
22/08/2020,-0.015170706,0,0,1,1,0,0,0,0.006635846,0.010562973,-0.028805111,-0.003069931
23/08/2020,0.006635846,0,0,1,0,0,0,-1,0.010562973,-0.028805111,-0.003069931,-0.003066055
24/08/2020,0.010562973,1,3,5,2,0,5,-3,-0.028805111,-0.003069931,-0.003066055,0.009266341
25/08/2020,-0.028805111,0,1,3,1,0,1,-2,-0.003069931,-0.003066055,0.009266341,0.004843829
26/08/2020,-0.003069931,0,0,0,3,0,0,3,-0.003066055,0.009266341,0.004843829,0.009855073
27/08/2020,-0.003066055,0,1,4,2,0,1,-2,0.009266341,0.004843829,0.009855073,0.005535082
28/08/2020,0.009266341,0,2,0,0,0,0,0,0.004843829,0.009855073,0.005535082,0.017383131
29/08/2020,0.004843829,0,2,4,1,0,1,-3,0.009855073,0.005535082,0.017383131,-0.038228797
30/08/2020,0.009855073,0,1,4,2,0,1,-2,0.005535082,0.017383131,-0.038228797,-0.065079967
31/08/2020,0.005535082,0,5,2,7,0,0,5,0.017383131,-0.038228797,-0.065079967,-0.037529503
01/09/2020,0.017383131,0,1,0,4,0,2,4,-0.038228797,-0.065079967,-0.037529503,-0.017004703
02/09/2020,-0.038228797,0,7,4,5,0,0,1,-0.065079967,-0.037529503,-0.017004703,-0.000304117
03/09/2020,-0.065079967,0,0,0,0,0,0,0,-0.037529503,-0.017004703,-0.000304117,-0.008338275
04/09/2020,-0.037529503,0,0,1,0,0,0,-1,-0.017004703,-0.000304117,-0.008338275,-0.000940862
05/09/2020,-0.017004703,0,0,3,0,0,0,-3,-0.000304117,-0.008338275,-0.000940862,0.009750348
06/09/2020,-0.000304117,0,0,4,0,0,0,-4,-0.008338275,-0.000940862,0.009750348,0.013896587
07/09/2020,-0.008338275,0,0,0,0,0,1,0,-0.000940862,0.009750348,0.013896587,-0.003951638
08/09/2020,-0.000940862,0,6,0,3,0,0,3,0.009750348,0.013896587,-0.003951638,0.006902729
09/09/2020,0.009750348,0,3,4,1,0,0,-3,0.013896587,-0.003951638,0.006902729,-0.002132116
10/09/2020,0.013896587,0,0,0,0,0,0,0,-0.003951638,0.006902729,-0.002132116,0.018764077
11/09/2020,-0.003951638,0,0,1,0,0,0,-1,0.006902729,-0.002132116,0.018764077,0.022997731
12/09/2020,0.006902729,0,0,2,1,0,0,-1,-0.002132116,0.018764077,0.022997731,0.012983037
13/09/2020,-0.002132116,0,1,2,0,0,0,-2,0.018764077,0.022997731,0.012983037,-0.006218032
14/09/2020,0.018764077,0,3,3,0,0,0,-3,0.022997731,0.012983037,-0.006218032,0.00455577
15/09/2020,0.022997731,0,5,1,3,0,0,2,0.012983037,-0.006218032,0.00455577,0.011090718
16/09/2020,0.012983037,0,0,1,1,0,0,0,-0.006218032,0.00455577,0.011090718,-0.012739924
17/09/2020,-0.006218032,0,0,1,2,0,0,1,0.00455577,0.011090718,-0.012739924,-0.03139763
18/09/2020,0.00455577,0,2,3,0,0,0,-3,0.011090718,-0.012739924,-0.03139763,-0.010151826
19/09/2020,0.011090718,0,2,3,1,0,0,-2,-0.012739924,-0.03139763,-0.010151826,-0.008343882
20/09/2020,-0.012739924,0,0,2,1,0,1,-1,-0.03139763,-0.010151826,-0.008343882,0.012022736
21/09/2020,-0.03139763,0,0,0,1,0,0,1,-0.010151826,-0.008343882,0.012022736,0.014599367
22/09/2020,-0.010151826,0,3,1,2,0,2,1,-0.008343882,0.012022736,0.014599367,0.005797173
23/09/2020,-0.008343882,0,1,1,0,0,0,-1,0.012022736,0.014599367,0.005797173,-0.001086813
24/09/2020,0.012022736,0,0,0,0,0,0,0,0.014599367,0.005797173,-0.001086813,0.014620123
25/09/2020,0.014599367,0,0,0,1,0,0,1,0.005797173,-0.001086813,0.014620123,-0.012984442
26/09/2020,0.005797173,0,0,0,3,0,0,3,-0.001086813,0.014620123,-0.012984442,0.001155994
27/09/2020,-0.001086813,0,0,1,0,0,0,-1,0.014620123,-0.012984442,0.001155994,-0.005076882
28/09/2020,0.014620123,0,2,1,0,0,0,-1,-0.012984442,0.001155994,-0.005076882,-0.01656622
29/09/2020,-0.012984442,0,2,0,1,0,0,1,0.001155994,-0.005076882,-0.01656622,0.003611332
30/09/2020,0.001155994,0,2,3,4,0,0,1,-0.005076882,-0.01656622,0.003611332,0.006683933
01/10/2020,-0.005076882,0,2,4,5,0,0,1,-0.01656622,0.003611332,0.006683933,0.008202695
02/10/2020,-0.01656622,0,0,4,3,0,5,-1,0.003611332,0.006683933,0.008202695,-0.006300686
03/10/2020,0.003611332,1,5,3,2,0,6,-1,0.006683933,0.008202695,-0.006300686,-0.002050913
04/10/2020,0.006683933,1,6,3,2,0,6,-1,0.008202695,-0.006300686,-0.002050913,0.014316347
05/10/2020,0.008202695,1,2,0,0,0,2,0,-0.006300686,-0.002050913,0.014316347,0.021373736
06/10/2020,-0.006300686,0,3,2,1,0,1,-1,-0.002050913,0.014316347,0.021373736,0.028954487
07/10/2020,-0.002050913,1,2,7,0,0,0,-7,0.014316347,0.021373736,0.028954487,0.002526524
08/10/2020,0.014316347,1,2,7,0,0,0,-7,0.021373736,0.028954487,0.002526524,0.00834751
09/10/2020,0.021373736,0,1,4,1,0,0,-3,0.028954487,0.002526524,0.00834751,-0.002850522
10/10/2020,0.028954487,0,1,2,1,0,0,-1,0.002526524,0.00834751,-0.002850522,-0.002233807
11/10/2020,0.002526524,0,3,2,2,0,0,0,0.00834751,-0.002850522,-0.002233807,0.000487974
12/10/2020,0.00834751,0,4,0,1,0,0,1,-0.002850522,-0.002233807,0.000487974,-0.006862043
13/10/2020,-0.002850522,0,2,0,0,0,0,0,-0.002233807,0.000487974,-0.006862043,0.000463815
14/10/2020,-0.002233807,0,0,0,0,0,0,0,0.000487974,-0.006862043,0.000463815,0.009327597
15/10/2020,0.000487974,0,2,4,0,0,0,-4,-0.006862043,0.000463815,0.009327597,0.018151366
16/10/2020,-0.006862043,0,0,2,0,0,0,-2,0.000463815,0.009327597,0.018151366,0.01855255
17/10/2020,0.000463815,0,0,2,0,0,1,-2,0.009327597,0.018151366,0.01855255,0.055996109
18/10/2020,0.009327597,0,0,2,0,0,1,-2,0.018151366,0.01855255,0.055996109,0.02923825
19/10/2020,0.018151366,1,1,0,0,0,0,0,0.01855255,0.055996109,0.02923825,-0.003766204
20/10/2020,0.01855255,1,2,0,2,0,1,2,0.055996109,0.02923825,-0.003766204,0.010639741
21/10/2020,0.055996109,0,0,0,2,0,0,2,0.02923825,-0.003766204,0.010639741,0.001832741
22/10/2020,0.02923825,0,0,2,1,0,0,-1,-0.003766204,0.010639741,0.001832741,-0.001104313
23/10/2020,-0.003766204,0,0,2,1,0,0,-1,0.010639741,0.001832741,-0.001104313,0.028488441
24/10/2020,0.010639741,0,0,0,0,0,1,0,0.001832741,-0.001104313,0.028488441,-0.005540057
25/10/2020,0.001832741,0,2,0,2,0,4,2,-0.001104313,0.028488441,-0.005540057,-0.003828264
26/10/2020,-0.001104313,0,4,0,1,0,5,1,0.028488441,-0.005540057,-0.003828264,0.006375719
