date,open,high,low,close,volume,market_cap,symbol
"Jul 08, 2020",5.71,6.51,5.63,6.48,942253863,2266503703,LINK
"Jul 07, 2020",5.36,5.86,5.32,5.71,743372951,1999485843,LINK
"Jul 06, 2020",4.74,5.39,4.74,5.37,579868604,1877768637,LINK
"Jul 05, 2020",4.81,4.84,4.65,4.74,319512653,1659759415,LINK
"Jul 04, 2020",4.74,4.85,4.72,4.8,312019710,1681595211,LINK
"Jul 03, 2020",4.85,4.91,4.73,4.74,348151084,1660458365,LINK
"Jul 02, 2020",4.71,4.91,4.67,4.85,429438118,1696316156,LINK
"Jul 01, 2020",4.57,4.74,4.53,4.7,320994716,1644389580,LINK
"Jun 30, 2020",4.61,4.67,4.55,4.57,287882848,1599216096,LINK
"Jun 29, 2020",4.57,4.65,4.45,4.62,321184231,1616275366,LINK
"Jun 28, 2020",4.43,4.63,4.38,4.56,329798147,1597219156,LINK
"Jun 27, 2020",4.68,4.7,4.37,4.43,348981374,1549293057,LINK
"Jun 26, 2020",4.81,4.86,4.66,4.68,366958108,1638281862,LINK
"Jun 25, 2020",4.71,4.82,4.55,4.81,417488409,1684972181,LINK
"Jun 24, 2020",4.81,4.93,4.55,4.72,477169366,1651655918,LINK
"Jun 23, 2020",4.46,4.94,4.41,4.81,524401734,1682188036,LINK
"Jun 22, 2020",4.19,4.47,4.19,4.47,354320997,1563776985,LINK
"Jun 21, 2020",4.17,4.21,4.15,4.19,260111856,1466202331,LINK
"Jun 20, 2020",4.08,4.21,4.05,4.17,300428191,1459769388,LINK
"Jun 19, 2020",4.17,4.19,4.05,4.08,285917523,1427986674,LINK
"Jun 18, 2020",4.16,4.23,4.12,4.17,299551097,1459143130,LINK
"Jun 17, 2020",4.05,4.17,4,4.16,319675762,1457284290,LINK
"Jun 16, 2020",3.93,4.08,3.9,4.05,300222404,1417049911,LINK
"Jun 15, 2020",3.96,3.99,3.68,3.93,368088618,1376866033,LINK
"Jun 14, 2020",4.11,4.12,3.96,3.96,259255316,1384254618,LINK
"Jun 13, 2020",4.09,4.12,4.02,4.11,268974930,1440128454,LINK
"Jun 12, 2020",3.98,4.18,3.89,4.09,327861604,1431829668,LINK
"Jun 11, 2020",4.42,4.46,3.94,3.97,352495642,1389924052,LINK
"Jun 10, 2020",4.45,4.45,4.34,4.42,294672252,1547105469,LINK
"Jun 09, 2020",4.46,4.48,4.39,4.45,305409412,1557552084,LINK
"Jun 08, 2020",4.35,4.46,4.33,4.46,283855463,1560240660,LINK
"Jun 07, 2020",4.34,4.4,4.24,4.35,282338155,1522476591,LINK
"Jun 06, 2020",4.38,4.41,4.33,4.34,270796645,1519918210,LINK
"Jun 05, 2020",4.43,4.49,4.36,4.38,298753116,1532103068,LINK
"Jun 04, 2020",4.49,4.51,4.32,4.43,318417019,1551556871,LINK
"Jun 03, 2020",4.39,4.54,4.32,4.49,347465695,1571755300,LINK
"Jun 02, 2020",4.38,4.61,4.22,4.39,447755930,1535391839,LINK
"Jun 01, 2020",4.13,4.47,4.12,4.38,491355312,1533224811,LINK
"May 31, 2020",4.17,4.26,4.06,4.13,378972618,1445478259,LINK
"May 30, 2020",3.99,4.17,3.95,4.17,356995900,1458957296,LINK
"May 29, 2020",4.03,4.11,3.96,3.99,328730888,1395307992,LINK
"May 28, 2020",3.86,4.04,3.84,4.03,317138604,1408872696,LINK
"May 27, 2020",3.84,3.92,3.82,3.86,303730714,1350195985,LINK
"May 26, 2020",3.87,3.88,3.79,3.84,294932100,1342697098,LINK
"May 25, 2020",3.83,3.9,3.8,3.87,319542427,1354476676,LINK
"May 24, 2020",3.95,4.02,3.84,3.84,338608148,1342712782,LINK
"May 23, 2020",4.07,4.1,3.93,3.96,350387118,1384271247,LINK
"May 22, 2020",3.85,4.12,3.81,4.07,391293983,1424598820,LINK
"May 21, 2020",4.07,4.15,3.77,3.85,475890242,1346712935,LINK
"May 20, 2020",3.92,4.12,3.92,4.07,501477865,1424867262,LINK
"May 19, 2020",3.88,3.92,3.79,3.92,342003354,1372866757,LINK
"May 18, 2020",3.78,3.94,3.78,3.89,384696302,1359871089,LINK
"May 17, 2020",3.76,3.84,3.76,3.78,324792191,1324515312,LINK
"May 16, 2020",3.67,3.78,3.63,3.76,298753874,1316033130,LINK
"May 15, 2020",3.8,3.84,3.65,3.67,326992724,1286128594,LINK
"May 14, 2020",3.76,3.85,3.7,3.8,376043732,1329785466,LINK
"May 13, 2020",3.69,3.8,3.67,3.76,319801650,1316148495,LINK
"May 12, 2020",3.59,3.79,3.56,3.69,358470475,1292330729,LINK
"May 11, 2020",3.76,3.82,3.41,3.59,465004956,1254772804,LINK
"May 10, 2020",4.04,4.04,3.6,3.76,614483574,1316463851,LINK
"May 09, 2020",3.82,4.18,3.8,4.04,596770802,1414112226,LINK
"May 08, 2020",3.76,3.86,3.71,3.82,394360542,1337738020,LINK
"May 07, 2020",3.64,3.83,3.58,3.75,415098619,1313906217,LINK
"May 06, 2020",3.68,3.77,3.63,3.64,330568230,1272760212,LINK
"May 05, 2020",3.77,3.8,3.68,3.69,307442156,1290692525,LINK
"May 04, 2020",3.72,3.83,3.54,3.77,400808105,1318765143,LINK
"May 03, 2020",3.82,3.87,3.67,3.72,332486849,1302759278,LINK
"May 02, 2020",3.78,3.87,3.77,3.82,312851882,1337763940,LINK
"May 01, 2020",3.72,3.91,3.72,3.78,387173588,1324114575,LINK
"Apr 30, 2020",3.91,3.96,3.68,3.72,469432714,1302166857,LINK
"Apr 29, 2020",3.68,3.96,3.65,3.91,479767865,1367124006,LINK
"Apr 28, 2020",3.64,3.74,3.6,3.68,336584772,1286363619,LINK
"Apr 27, 2020",3.72,3.74,3.5,3.64,418502740,1274664482,LINK
"Apr 26, 2020",3.8,3.83,3.7,3.72,373262888,1300872243,LINK
"Apr 25, 2020",3.8,3.89,3.78,3.8,326366096,1331080897,LINK
"Apr 24, 2020",3.74,3.89,3.73,3.8,356971612,1331678326,LINK
"Apr 23, 2020",3.68,3.82,3.63,3.73,458394827,1303753636,LINK
"Apr 22, 2020",3.47,3.7,3.46,3.68,419768838,1287585113,LINK
"Apr 21, 2020",3.45,3.58,3.43,3.48,386134896,1216697578,LINK
"Apr 20, 2020",3.64,3.78,3.43,3.46,511701400,1210414587,LINK
"Apr 19, 2020",3.78,3.81,3.59,3.64,497819796,1273148903,LINK
"Apr 18, 2020",3.48,3.8,3.48,3.78,517130842,1324210521,LINK
"Apr 17, 2020",3.47,3.53,3.41,3.48,431088440,1216966013,LINK
"Apr 16, 2020",3.13,3.52,3.02,3.47,599436392,1214026692,LINK
"Apr 15, 2020",3.24,3.31,3.13,3.13,425648503,1095155423,LINK
"Apr 14, 2020",3.37,3.44,3.23,3.24,497025727,1132912028,LINK
"Apr 13, 2020",3.47,3.47,3.31,3.37,663413131,1179431615,LINK
"Apr 12, 2020",3.29,3.59,3.19,3.46,712633668,1211914055,LINK
"Apr 11, 2020",3.22,3.42,3.09,3.28,653196770,1148809627,LINK
"Apr 10, 2020",3.32,3.33,2.97,3.22,748426338,1125984900,LINK
"Apr 09, 2020",3.14,3.45,3.13,3.32,734770971,1162592770,LINK
"Apr 08, 2020",2.72,3.24,2.71,3.14,518682498,1098664301,LINK
"Apr 07, 2020",2.52,2.87,2.52,2.72,577910419,951294862,LINK
"Apr 06, 2020",2.28,2.52,2.28,2.51,325590660,879695007,LINK
"Apr 05, 2020",2.33,2.33,2.26,2.28,161676431,797063757,LINK
"Apr 04, 2020",2.31,2.33,2.27,2.33,194260780,814174591,LINK
"Apr 03, 2020",2.3,2.38,2.29,2.31,226925452,806773419,LINK
"Apr 02, 2020",2.27,2.39,2.27,2.3,294353542,805598218,LINK
"Apr 01, 2020",2.27,2.3,2.16,2.28,289006168,797390894,LINK
"Mar 31, 2020",2.15,2.28,2.12,2.27,239526252,794620235,LINK
"Mar 30, 2020",2.02,2.18,2.02,2.15,220332929,753662033,LINK
"Mar 29, 2020",2.14,2.15,2.02,2.03,178728617,708808881,LINK
"Mar 28, 2020",2.18,2.18,2.07,2.14,234279603,747848872,LINK
"Mar 27, 2020",2.3,2.34,2.17,2.17,222982485,761239725,LINK
"Mar 26, 2020",2.26,2.3,2.23,2.3,209695287,803298187,LINK
"Mar 25, 2020",2.31,2.33,2.22,2.26,257497959,790886272,LINK
"Mar 24, 2020",2.23,2.36,2.2,2.31,321474267,807763832,LINK
"Mar 23, 2020",1.99,2.24,1.95,2.24,354551260,783227446,LINK
"Mar 22, 2020",2.27,2.31,1.96,1.99,295425228,696102884,LINK
"Mar 21, 2020",2.25,2.33,2.13,2.27,317973845,795065384,LINK
"Mar 20, 2020",2.25,2.6,2.09,2.25,526429075,786765060,LINK
"Mar 19, 2020",1.89,2.34,1.88,2.25,447725949,786333202,LINK
"Mar 18, 2020",1.84,1.91,1.78,1.89,304298998,660695085,LINK
"Mar 17, 2020",1.78,2.05,1.76,1.84,402042487,644981750,LINK
"Mar 16, 2020",2.11,2.11,1.6,1.78,539952973,622956956,LINK
"Mar 15, 2020",2.14,2.36,2.05,2.11,440244557,738223861,LINK
"Mar 14, 2020",2.43,2.5,2.1,2.14,448070726,750231169,LINK
"Mar 13, 2020",2.06,2.71,1.51,2.42,905688605,847397090,LINK
"Mar 12, 2020",3.82,3.83,1.97,2.06,678674595,722672644,LINK
"Mar 11, 2020",4.09,4.11,3.6,3.82,464691611,1336130849,LINK
"Mar 10, 2020",4.09,4.2,3.95,4.08,531064759,1429726104,LINK
"Mar 09, 2020",4.08,4.34,3.68,4.06,751627574,1422370360,LINK
"Mar 08, 2020",4.35,4.43,3.9,4.09,554855517,1431384728,LINK
"Mar 07, 2020",4.68,4.68,4.34,4.34,375742253,1520607569,LINK
"Mar 06, 2020",4.72,4.75,4.57,4.68,384700765,1637474153,LINK
"Mar 05, 2020",4.64,4.89,4.64,4.72,542142056,1652439037,LINK
"Mar 04, 2020",4.58,4.95,4.56,4.64,662474676,1625704996,LINK
"Mar 03, 2020",4.21,4.66,4.15,4.58,518469329,1604271179,LINK
"Mar 02, 2020",3.88,4.31,3.83,4.22,437170132,1475252493,LINK
"Mar 01, 2020",4.11,4.2,3.79,3.88,423505999,1357836407,LINK
"Feb 29, 2020",4.16,4.35,4.11,4.11,452201071,1437989316,LINK
"Feb 28, 2020",3.95,4.2,3.79,4.16,506674282,1456668505,LINK
"Feb 27, 2020",3.6,4.11,3.46,3.95,492056386,1382008329,LINK
"Feb 26, 2020",3.51,3.83,3.34,3.6,505501668,1260253650,LINK
"Feb 25, 2020",3.91,3.95,3.51,3.51,340819809,1229586427,LINK
"Feb 24, 2020",4.24,4.27,3.82,3.91,343314668,1369785416,LINK
"Feb 23, 2020",4.11,4.36,4.09,4.24,299278626,1485218289,LINK
"Feb 22, 2020",4.29,4.34,4.07,4.1,303556869,1436028024,LINK
"Feb 21, 2020",4.27,4.48,4.21,4.29,339638604,1502220389,LINK
"Feb 20, 2020",4.4,4.47,4.13,4.27,404800386,1494979037,LINK
"Feb 19, 2020",4.55,4.82,4.36,4.4,415141905,1540464065,LINK
"Feb 18, 2020",4.3,4.59,4.16,4.54,431990469,1590328792,LINK
"Feb 17, 2020",4.49,4.55,3.88,4.3,529297131,1503953031,LINK
"Feb 16, 2020",4.31,4.83,4.15,4.5,640799699,1576459992,LINK
"Feb 15, 2020",4.41,4.61,4.11,4.3,498446606,1506631238,LINK
"Feb 14, 2020",3.88,4.47,3.81,4.41,416798319,1545030652,LINK
"Feb 13, 2020",4.02,4.09,3.77,3.87,336049071,1356052109,LINK
"Feb 12, 2020",3.98,4.19,3.87,4.03,455111359,1408791688,LINK
"Feb 11, 2020",3.41,3.98,3.36,3.98,388126746,1391445535,LINK
"Feb 10, 2020",3.48,3.48,3.29,3.41,232733529,1194019464,LINK
"Feb 09, 2020",3.41,3.48,3.27,3.48,227524199,1217059506,LINK
"Feb 08, 2020",3.3,3.45,3.15,3.41,305697106,1195060080,LINK
"Feb 07, 2020",2.88,3.35,2.88,3.31,380527539,1157986128,LINK
"Feb 06, 2020",2.85,2.93,2.81,2.88,165611492,1009638663,LINK
"Feb 05, 2020",2.74,2.87,2.73,2.85,157306879,995970095,LINK
"Feb 04, 2020",2.77,2.8,2.69,2.74,134721884,959392205,LINK
"Feb 03, 2020",2.83,2.86,2.76,2.77,128902317,971130674,LINK
"Feb 02, 2020",2.84,2.89,2.74,2.83,135278751,991403500,LINK
"Feb 01, 2020",2.82,2.87,2.76,2.84,121185567,993633620,LINK
"Jan 31, 2020",2.92,2.92,2.78,2.82,132881059,988326980,LINK
"Jan 30, 2020",2.78,2.94,2.72,2.91,189044589,1019545843,LINK
"Jan 29, 2020",2.66,2.81,2.65,2.79,166469457,974863479,LINK
"Jan 28, 2020",2.61,2.67,2.6,2.66,130829516,929368527,LINK
"Jan 27, 2020",2.57,2.68,2.57,2.61,125100879,913378198,LINK
"Jan 26, 2020",2.46,2.57,2.44,2.57,101906615,900053582,LINK
"Jan 25, 2020",2.5,2.51,2.43,2.46,96793337,859784045,LINK
"Jan 24, 2020",2.47,2.53,2.37,2.5,121390827,876536363,LINK
"Jan 23, 2020",2.65,2.65,2.44,2.46,128284126,861738068,LINK
"Jan 22, 2020",2.68,2.69,2.63,2.65,97214236,925953608,LINK
"Jan 21, 2020",2.7,2.74,2.58,2.67,118493954,935742614,LINK
"Jan 20, 2020",2.62,2.74,2.55,2.7,149645626,944054524,LINK
"Jan 19, 2020",2.78,2.84,2.56,2.62,175287789,916632784,LINK
"Jan 18, 2020",2.72,2.79,2.6,2.77,167529444,970936771,LINK
"Jan 17, 2020",2.48,2.84,2.47,2.72,257924221,953438176,LINK
"Jan 16, 2020",2.41,2.5,2.3,2.48,143515776,869567505,LINK
"Jan 15, 2020",2.38,2.57,2.36,2.4,149371800,841742041,LINK
"Jan 14, 2020",2.19,2.45,2.18,2.39,135612258,836474276,LINK
"Jan 13, 2020",2.24,2.24,2.16,2.19,78803227,767358644,LINK
"Jan 12, 2020",2.28,2.31,2.23,2.25,87342008,785817532,LINK
"Jan 11, 2020",2.22,2.33,2.22,2.28,107902217,799136443,LINK
"Jan 10, 2020",2.19,2.26,2.16,2.22,109888554,778385770,LINK
"Jan 09, 2020",2.18,2.23,2.11,2.19,109938413,765117095,LINK
"Jan 08, 2020",2.11,2.33,2.11,2.18,192821111,764262022,LINK
"Jan 07, 2020",1.93,2.13,1.91,2.11,140921324,739934210,LINK
"Jan 06, 2020",1.81,1.94,1.81,1.94,80941179,678112936,LINK
"Jan 05, 2020",1.84,1.86,1.8,1.81,55235942,632725379,LINK
"Jan 04, 2020",1.81,1.85,1.79,1.84,49108150,644046686,LINK
"Jan 03, 2020",1.74,1.83,1.71,1.81,61298048,633397911,LINK
"Jan 02, 2020",1.81,1.82,1.72,1.74,52729126,609400278,LINK
"Jan 01, 2020",1.77,1.85,1.76,1.81,69723037,632324086,LINK
"Dec 31, 2019",1.84,1.84,1.76,1.77,58903187,619314954,LINK
"Dec 30, 2019",1.9,1.91,1.83,1.84,57136151,643640851,LINK
"Dec 29, 2019",1.87,1.92,1.86,1.9,53574998,665841559,LINK
"Dec 28, 2019",1.89,1.91,1.87,1.87,53567273,656018147,LINK
"Dec 27, 2019",1.86,1.95,1.85,1.89,74031488,660276978,LINK
"Dec 26, 2019",1.81,1.94,1.79,1.86,79180350,651630010,LINK
"Dec 25, 2019",1.86,1.86,1.79,1.8,86020952,631665436,LINK
"Dec 24, 2019",1.88,1.89,1.84,1.86,131772813,652092016,LINK
"Dec 23, 2019",1.94,1.96,1.86,1.88,130569408,656897477,LINK
"Dec 22, 2019",1.87,1.95,1.87,1.94,120076955,677398756,LINK
"Dec 21, 2019",1.92,1.93,1.87,1.87,88336767,655789073,LINK
"Dec 20, 2019",1.82,1.92,1.8,1.92,124354682,673201642,LINK
"Dec 19, 2019",1.88,1.89,1.75,1.82,150914459,637172404,LINK
"Dec 18, 2019",1.76,1.88,1.66,1.88,209932252,658252398,LINK
"Dec 17, 2019",1.98,2.01,1.72,1.76,172213180,614723071,LINK
"Dec 16, 2019",2.09,2.09,1.98,1.98,97454140,693554053,LINK
"Dec 15, 2019",2.01,2.12,1.98,2.09,114518248,730394059,LINK
"Dec 14, 2019",2.08,2.09,1.99,2.01,105295566,703740129,LINK
"Dec 13, 2019",2.12,2.13,2.07,2.08,117843001,727058616,LINK
"Dec 12, 2019",2.18,2.2,2.05,2.12,142758973,741674953,LINK
"Dec 11, 2019",2.27,2.3,2.15,2.18,138162558,762317077,LINK
"Dec 10, 2019",2.09,2.28,2.07,2.27,218763851,794729934,LINK
"Dec 09, 2019",2.06,2.09,2.02,2.09,147696805,731861045,LINK
"Dec 08, 2019",2.06,2.09,2.03,2.06,103114465,720652032,LINK
"Dec 07, 2019",2.09,2.11,2.05,2.06,88418201,721417209,LINK
"Dec 06, 2019",2.03,2.1,1.99,2.09,113399318,732354664,LINK
"Dec 05, 2019",2.05,2.11,1.97,2.03,126219927,709032623,LINK
"Dec 04, 2019",2.13,2.14,2.02,2.05,145162286,717028178,LINK
"Dec 03, 2019",2.09,2.2,2.05,2.13,109854018,745494808,LINK
"Dec 02, 2019",2.17,2.18,2.07,2.09,116492201,733241502,LINK
"Dec 01, 2019",2.24,2.24,2.14,2.17,136819693,758496044,LINK
"Nov 30, 2019",2.34,2.36,2.22,2.24,123021580,784726634,LINK
"Nov 29, 2019",2.28,2.36,2.27,2.34,160656952,819917110,LINK
"Nov 28, 2019",2.23,2.33,2.19,2.27,146006115,795173797,LINK
"Nov 27, 2019",2.26,2.29,2.14,2.23,149542925,780208040,LINK
"Nov 26, 2019",2.27,2.36,2.18,2.28,143568310,796749927,LINK
"Nov 25, 2019",2.26,2.38,2.06,2.28,170091780,796272797,LINK
"Nov 24, 2019",2.45,2.47,2.25,2.26,149929050,789526615,LINK
"Nov 23, 2019",2.35,2.46,2.27,2.45,149356394,856598472,LINK
"Nov 22, 2019",2.55,2.59,2.17,2.35,201718065,823152707,LINK
"Nov 21, 2019",2.71,2.71,2.48,2.55,167317924,892383619,LINK
"Nov 20, 2019",2.75,2.83,2.66,2.71,167970679,947893228,LINK
"Nov 19, 2019",2.82,2.86,2.61,2.76,174284233,964799660,LINK
"Nov 18, 2019",2.93,2.98,2.77,2.83,126598447,989313501,LINK
"Nov 17, 2019",3.01,3.01,2.9,2.93,99099080,1026161955,LINK
"Nov 16, 2019",3.03,3.05,2.94,3.01,95813206,1053615962,LINK
"Nov 15, 2019",3.06,3.08,2.86,3.04,157665192,1062303298,LINK
"Nov 14, 2019",3.02,3.18,2.96,3.06,198792071,1072062494,LINK
"Nov 13, 2019",2.81,3.08,2.79,3.02,209362104,1056401597,LINK
"Nov 12, 2019",2.75,2.87,2.74,2.82,148585749,986233985,LINK
"Nov 11, 2019",2.78,2.78,2.69,2.75,94732322,962614077,LINK
"Nov 10, 2019",2.8,2.85,2.73,2.78,145643657,973925991,LINK
"Nov 09, 2019",2.72,2.86,2.71,2.8,152872881,981382996,LINK
"Nov 08, 2019",2.69,2.73,2.64,2.72,133302910,950824378,LINK
"Nov 07, 2019",2.74,2.75,2.63,2.69,139483618,941759562,LINK
"Nov 06, 2019",2.68,2.81,2.66,2.74,152746471,959075304,LINK
"Nov 05, 2019",2.68,2.7,2.64,2.68,119153856,938931715,LINK
"Nov 04, 2019",2.67,2.73,2.65,2.69,122384989,940363180,LINK
"Nov 03, 2019",2.71,2.72,2.65,2.67,106456374,935129239,LINK
"Nov 02, 2019",2.72,2.76,2.69,2.71,88544063,948628146,LINK
"Nov 01, 2019",2.74,2.8,2.66,2.72,118225225,952007823,LINK
"Oct 31, 2019",2.62,2.76,2.56,2.74,118140976,958275491,LINK
"Oct 30, 2019",2.67,2.68,2.53,2.62,101740209,918473995,LINK
"Oct 29, 2019",2.67,2.77,2.65,2.67,109381921,934515459,LINK
"Oct 28, 2019",2.68,2.89,2.67,2.67,157224840,935190881,LINK
"Oct 27, 2019",2.75,2.77,2.62,2.68,135864814,936411528,LINK
"Oct 26, 2019",2.84,2.99,2.67,2.75,231729603,963198914,LINK
"Oct 25, 2019",2.75,2.93,2.65,2.84,210307337,993331438,LINK
"Oct 24, 2019",2.62,2.79,2.61,2.75,175558916,963071165,LINK
"Oct 23, 2019",2.61,2.69,2.43,2.61,190350548,914374505,LINK
"Oct 22, 2019",2.63,2.82,2.58,2.61,172462583,911941836,LINK
"Oct 21, 2019",2.44,2.67,2.44,2.63,174716569,921215529,LINK
"Oct 20, 2019",2.36,2.44,2.3,2.44,86836834,854512429,LINK
"Oct 19, 2019",2.36,2.4,2.3,2.36,85270342,825810063,LINK
"Oct 18, 2019",2.42,2.51,2.34,2.36,105032862,825498606,LINK
"Oct 17, 2019",2.39,2.48,2.29,2.42,139155340,848439470,LINK
"Oct 16, 2019",2.4,2.42,2.2,2.39,158475686,836937086,LINK
"Oct 15, 2019",2.54,2.6,2.35,2.39,110301011,838177179,LINK
"Oct 14, 2019",2.5,2.67,2.47,2.54,116069815,888883511,LINK
"Oct 13, 2019",2.6,2.65,2.46,2.5,107136821,874110354,LINK
"Oct 12, 2019",2.78,2.78,2.57,2.61,120045685,912493135,LINK
"Oct 11, 2019",2.64,2.81,2.59,2.77,200123734,970326221,LINK
"Oct 10, 2019",2.81,2.81,2.5,2.64,249559325,922420687,LINK
"Oct 09, 2019",2.58,2.94,2.52,2.8,329507431,981348417,LINK
"Oct 08, 2019",2.4,2.63,2.28,2.58,224096110,902338849,LINK
"Oct 07, 2019",2.19,2.49,2.13,2.4,202190935,840650623,LINK
"Oct 06, 2019",1.97,2.27,1.96,2.19,126356581,765835879,LINK
"Oct 05, 2019",1.98,1.98,1.92,1.97,96574706,688101396,LINK
"Oct 04, 2019",1.95,2,1.91,1.98,77454029,692586222,LINK
"Oct 03, 2019",2.02,2.03,1.9,1.95,101098441,682863179,LINK
"Oct 02, 2019",1.84,2.02,1.83,2.02,102294409,705830998,LINK
"Oct 01, 2019",1.76,1.9,1.76,1.84,91602849,643757763,LINK
"Sep 30, 2019",1.72,1.77,1.65,1.76,84068855,617227495,LINK
"Sep 29, 2019",1.69,1.75,1.67,1.72,85120108,601027004,LINK
"Sep 28, 2019",1.67,1.71,1.66,1.69,71435514,590578652,LINK
"Sep 27, 2019",1.66,1.68,1.58,1.67,90213617,584556447,LINK
"Sep 26, 2019",1.76,1.76,1.56,1.66,112008341,580641588,LINK
"Sep 25, 2019",1.74,1.93,1.65,1.76,161634833,616065986,LINK
"Sep 24, 2019",1.81,2.06,1.59,1.74,218580528,607533240,LINK
"Sep 23, 2019",1.82,1.89,1.79,1.81,76114156,632571593,LINK
"Sep 22, 2019",1.89,1.89,1.78,1.82,63224058,637490132,LINK
"Sep 21, 2019",1.83,1.89,1.8,1.89,76844379,661291923,LINK
"Sep 20, 2019",1.88,1.88,1.77,1.83,75449475,639712666,LINK
"Sep 19, 2019",1.81,1.91,1.75,1.88,133273165,656554430,LINK
"Sep 18, 2019",1.63,1.85,1.63,1.81,112613412,633437288,LINK
"Sep 17, 2019",1.58,1.66,1.56,1.63,74897534,570303195,LINK
"Sep 16, 2019",1.62,1.64,1.55,1.58,62082506,553502262,LINK
"Sep 15, 2019",1.57,1.65,1.57,1.62,64455918,566133842,LINK
"Sep 14, 2019",1.58,1.64,1.54,1.57,82000174,547786749,LINK
"Sep 13, 2019",1.71,1.71,1.53,1.58,95116689,553326582,LINK
"Sep 12, 2019",1.74,1.75,1.68,1.71,61903495,597673768,LINK
"Sep 11, 2019",1.8,1.83,1.72,1.73,67247430,607189371,LINK
"Sep 10, 2019",1.79,1.83,1.79,1.8,66969746,630745598,LINK
"Sep 09, 2019",1.83,1.87,1.77,1.8,96518480,628912446,LINK
"Sep 08, 2019",1.78,1.9,1.78,1.83,88855921,640837508,LINK
"Sep 07, 2019",1.73,1.81,1.72,1.78,71006363,621936130,LINK
"Sep 06, 2019",1.8,1.82,1.71,1.73,72212080,606023566,LINK
"Sep 05, 2019",1.78,1.86,1.77,1.8,69409152,629259272,LINK
"Sep 04, 2019",1.85,1.86,1.75,1.79,70884788,624835582,LINK
"Sep 03, 2019",1.83,1.93,1.82,1.85,80326910,649140668,LINK
"Sep 02, 2019",1.77,1.89,1.74,1.83,63004422,641721122,LINK
"Sep 01, 2019",1.79,1.8,1.73,1.78,43571942,621326044,LINK
"Aug 31, 2019",1.8,1.85,1.75,1.79,51356763,626580727,LINK
"Aug 30, 2019",1.78,1.89,1.75,1.81,57285240,632233170,LINK
"Aug 29, 2019",1.9,1.9,1.75,1.78,83335306,624201412,LINK
"Aug 28, 2019",2.11,2.11,1.89,1.9,59193724,665135295,LINK
"Aug 27, 2019",2.08,2.16,2.03,2.11,62275881,737513471,LINK
"Aug 26, 2019",2.09,2.16,2.06,2.08,54292215,726896842,LINK
"Aug 25, 2019",2.18,2.19,2.04,2.09,59471445,729777073,LINK
"Aug 24, 2019",2.25,2.26,2.17,2.19,50546812,764817282,LINK
"Aug 23, 2019",2.23,2.31,2.19,2.25,85783321,788655768,LINK
"Aug 22, 2019",2.22,2.29,2.16,2.23,71961706,780353505,LINK
"Aug 21, 2019",2.38,2.39,2.17,2.22,94589329,775709885,LINK
"Aug 20, 2019",2.5,2.54,2.36,2.38,71968212,833161949,LINK
"Aug 19, 2019",2.5,2.59,2.45,2.51,81955471,876803143,LINK
"Aug 18, 2019",2.39,2.55,2.37,2.5,74479050,874873977,LINK
"Aug 17, 2019",2.32,2.4,2.31,2.39,45504193,837686344,LINK
"Aug 16, 2019",2.41,2.44,2.25,2.32,71099710,812662694,LINK
"Aug 15, 2019",2.28,2.43,2.22,2.41,78723315,844460611,LINK
"Aug 14, 2019",2.41,2.56,2.21,2.27,117748508,794901897,LINK
"Aug 13, 2019",2.38,2.44,2.32,2.41,61913129,844577979,LINK
"Aug 12, 2019",2.41,2.46,2.35,2.38,53991936,832992225,LINK
"Aug 11, 2019",2.32,2.47,2.28,2.4,75758084,838892496,LINK
"Aug 10, 2019",2.18,2.38,2.15,2.32,88304426,812899281,LINK
"Aug 09, 2019",2.29,2.3,2.17,2.18,49294449,762704421,LINK
"Aug 08, 2019",2.4,2.4,2.29,2.29,56631921,801179369,LINK
"Aug 07, 2019",2.46,2.49,2.37,2.39,69024403,837149418,LINK
"Aug 06, 2019",2.48,2.52,2.35,2.46,95016633,861234531,LINK
"Aug 05, 2019",2.5,2.63,2.48,2.48,87397910,869531173,LINK
"Aug 04, 2019",2.42,2.6,2.42,2.5,95419755,874189201,LINK
"Aug 03, 2019",2.4,2.72,2.34,2.43,158068000,848917776,LINK
"Aug 02, 2019",2.18,2.45,2.15,2.4,88993103,839928316,LINK
"Aug 01, 2019",2.2,2.23,2.12,2.18,46293195,763440117,LINK
"Jul 31, 2019",2.09,2.22,2.08,2.2,59937401,768893256,LINK
"Jul 30, 2019",2.14,2.18,2.01,2.09,63663046,731198581,LINK
"Jul 29, 2019",2.22,2.24,2.13,2.14,41163755,749106534,LINK
"Jul 28, 2019",2.26,2.29,2.13,2.22,37139642,776205287,LINK
"Jul 27, 2019",2.4,2.46,2.23,2.26,57981370,790468087,LINK
"Jul 26, 2019",2.38,2.43,2.35,2.4,38644891,841246588,LINK
"Jul 25, 2019",2.41,2.52,2.38,2.38,60195321,834488658,LINK
"Jul 24, 2019",2.37,2.46,2.3,2.41,78623000,841888630,LINK
"Jul 23, 2019",2.42,2.5,2.26,2.37,66520544,829846812,LINK
"Jul 22, 2019",2.55,2.59,2.4,2.43,48393920,849005263,LINK
"Jul 21, 2019",2.64,2.67,2.5,2.55,48335818,892624348,LINK
"Jul 20, 2019",2.61,2.72,2.6,2.64,67423557,925624353,LINK
"Jul 19, 2019",2.68,2.75,2.52,2.61,71363583,913097864,LINK
