Date,Price,Open,High,Low,Vol.,Change %
"Aug 03, 2017",92.707,92.775,92.905,92.555,21.58K,0.01%
"Aug 02, 2017",92.699,92.905,93.03,92.39,20.52K,-0.22%
"Aug 01, 2017",92.901,92.805,92.97,92.64,18.71K,0.20%
"Jul 31, 2017",92.718,93.17,93.385,92.635,29.88K,-0.43%
"Jul 28, 2017",93.114,93.675,93.795,93.1,24.44K,-0.64%
"Jul 27, 2017",93.715,93.325,93.95,93,33.81K,0.22%
"Jul 26, 2017",93.505,93.955,94.115,93.22,30.05K,-0.41%
"Jul 25, 2017",93.888,93.85,93.96,93.46,23.12K,0.10%
"Jul 24, 2017",93.798,93.785,93.945,93.65,13.39K,0.13%
"Jul 21, 2017",93.679,94.115,94.17,93.67,15.57K,-0.47%
"Jul 20, 2017",94.117,94.56,94.98,93.89,48.23K,-0.50%
"Jul 19, 2017",94.588,94.475,94.69,94.445,11.88K,0.20%
"Jul 18, 2017",94.402,94.95,94.97,94.275,33.62K,-0.53%
"Jul 17, 2017",94.904,94.885,95.12,94.8,12.28K,-0.03%
"Jul 14, 2017",94.93,95.55,95.615,94.87,23.34K,-0.61%
"Jul 13, 2017",95.508,95.53,95.695,95.245,18.65K,0.00%
"Jul 12, 2017",95.512,95.42,95.745,95.275,20.85K,0.09%
"Jul 11, 2017",95.422,95.83,95.96,95.405,16.46K,-0.37%
"Jul 10, 2017",95.777,95.795,95.945,95.69,20.01K,-0.02%
"Jul 07, 2017",95.792,95.585,95.93,95.525,20.49K,0.23%
"Jul 06, 2017",95.575,96.005,96.11,95.56,14.27K,-0.50%
"Jul 05, 2017",96.059,95.905,96.255,95.825,19.13K,0.09%
"Jul 04, 2017",95.969,95.89,96.085,95.805,7.55K,0.00%
"Jul 03, 2017",95.969,95.405,95.995,95.385,19.92K,0.57%
"Jun 30, 2017",95.421,95.31,95.565,95.225,20.29K,0.06%
"Jun 29, 2017",95.366,95.77,95.78,95.27,22.61K,-0.39%
"Jun 28, 2017",95.744,96.175,96.32,95.67,39.80K,-0.36%
"Jun 27, 2017",96.093,97.12,97.155,96.045,33.76K,-1.05%
"Jun 26, 2017",97.116,96.94,97.16,96.81,15.45K,0.18%
"Jun 23, 2017",96.942,97.255,97.295,96.86,14.01K,-0.37%
"Jun 22, 2017",97.303,97.225,97.35,97.115,27.55K,0.09%
"Jun 21, 2017",97.216,97.385,97.465,97.18,14.39K,-0.20%
"Jun 20, 2017",97.412,97.28,97.515,97.135,30.22K,0.09%
"Jun 19, 2017",97.325,97.115,97.345,97.05,1.08K,0.18%
"Jun 16, 2017",97.146,97.48,97.55,97.095,19.11K,-0.30%
"Jun 15, 2017",97.437,96.91,97.555,96.84,21.80K,0.53%
"Jun 14, 2017",96.921,97.005,97.11,96.305,57.20K,-0.02%
"Jun 13, 2017",96.942,97.17,97.26,96.925,21.80K,-0.18%
"Jun 12, 2017",97.121,97.235,97.3,97.02,24.18K,-0.12%
"Jun 09, 2017",97.239,97.26,97.47,97.125,29.76K,0.35%
"Jun 08, 2017",96.898,96.695,97.135,96.565,33.92K,0.20%
"Jun 07, 2017",96.708,96.565,96.94,96.455,24.75K,0.12%
"Jun 06, 2017",96.591,96.75,96.75,96.465,18.62K,-0.17%
"Jun 05, 2017",96.754,96.67,96.93,96.64,14.97K,0.09%
"Jun 02, 2017",96.67,97.165,97.26,96.58,29.20K,-0.48%
"Jun 01, 2017",97.141,96.955,97.27,96.85,16.41K,0.30%
"May 31, 2017",96.854,97.355,97.425,96.795,27.26K,-0.37%
"May 30, 2017",97.212,97.615,97.7,97.145,27.99K,-0.16%
"May 29, 2017",97.364,97.32,97.44,97.255,5.30K,0.00%
"May 26, 2017",97.364,97.15,97.465,96.965,24.10K,0.19%
"May 25, 2017",97.176,96.9,97.205,96.805,21.26K,0.03%
"May 24, 2017",97.147,97.32,97.375,96.945,31.82K,-0.12%
"May 23, 2017",97.264,96.83,97.32,96.705,34.01K,0.40%
"May 22, 2017",96.881,97.03,97.335,96.7,24.31K,-0.15%
"May 19, 2017",97.03,97.715,97.74,96.965,26.38K,-0.76%
"May 18, 2017",97.772,97.41,97.97,97.275,46.22K,0.32%
"May 17, 2017",97.462,97.99,98.01,97.33,29.34K,-0.55%
"May 16, 2017",97.998,98.76,98.77,97.97,32.80K,-0.81%
"May 15, 2017",98.801,99.06,99.14,98.67,18.48K,-0.33%
"May 12, 2017",99.131,99.53,99.585,99.035,24.67K,-0.38%
"May 11, 2017",99.505,99.565,99.765,99.375,18.32K,-0.05%
"May 10, 2017",99.559,99.34,99.605,99.25,21.26K,0.02%
"May 09, 2017",99.544,99.02,99.565,98.96,29.65K,0.61%
"May 08, 2017",98.936,98.37,99.055,98.355,29.51K,0.41%
"May 05, 2017",98.528,98.63,98.895,98.41,24.98K,-0.12%
"May 04, 2017",98.647,99.23,99.34,98.56,31.36K,-0.44%
"May 03, 2017",99.082,98.77,99.27,98.75,27.17K,0.26%
"May 02, 2017",98.829,98.93,99.085,98.775,19.83K,-0.10%
"May 01, 2017",98.93,98.93,99.07,98.735,17.67K,0.03%
"Apr 28, 2017",98.898,99.07,99.125,98.58,26.32K,-0.06%
"Apr 27, 2017",98.955,98.855,99.21,98.69,40.18K,0.04%
"Apr 26, 2017",98.92,98.725,99.205,98.605,32.96K,0.28%
"Apr 25, 2017",98.648,98.965,99.1,98.565,26.51K,-0.33%
"Apr 24, 2017",98.973,99.18,99.24,98.7,30.22K,-0.91%
"Apr 21, 2017",99.88,99.75,99.935,99.56,23.08K,0.20%
"Apr 20, 2017",99.685,99.7,99.76,99.29,22.30K,0.05%
"Apr 19, 2017",99.638,99.455,99.785,99.415,17.79K,0.24%
"Apr 18, 2017",99.404,100.24,100.31,99.365,26.52K,-0.79%
"Apr 17, 2017",100.194,100.405,100.465,99.91,14.99K,-0.27%
"Apr 13, 2017",100.463,100.03,100.5,99.93,22.78K,-0.25%
"Apr 12, 2017",100.711,100.595,100.76,100.01,22.39K,0.09%
"Apr 11, 2017",100.622,100.9,101.005,100.51,24.42K,-0.33%
"Apr 10, 2017",100.952,101.12,101.265,100.87,21.83K,-0.16%
"Apr 07, 2017",101.117,100.645,101.185,100.4,37.15K,0.54%
"Apr 06, 2017",100.57,100.37,100.67,100.285,18.13K,0.13%
"Apr 05, 2017",100.441,100.415,100.99,100.305,26.55K,0.01%
"Apr 04, 2017",100.426,100.34,100.605,100.3,15.96K,0.01%
"Apr 03, 2017",100.412,100.405,100.56,100.235,19.24K,0.19%
"Mar 31, 2017",100.218,100.34,100.505,100.115,25.57K,-0.07%
"Mar 30, 2017",100.285,99.85,100.465,99.795,28.86K,0.45%
"Mar 29, 2017",99.836,99.56,99.965,99.495,25.95K,0.29%
"Mar 28, 2017",99.549,99.055,99.62,98.92,26.36K,0.58%
"Mar 27, 2017",98.973,99.335,99.335,98.67,31.75K,-0.47%
"Mar 24, 2017",99.442,99.57,99.815,99.355,22.92K,-0.12%
"Mar 23, 2017",99.563,99.585,99.665,99.435,23.58K,0.10%
"Mar 22, 2017",99.468,99.5,99.725,99.34,30.15K,-0.15%
"Mar 21, 2017",99.614,100.175,100.18,99.46,33.89K,-0.62%
"Mar 20, 2017",100.234,100.11,100.265,99.835,19.26K,0.12%
"Mar 17, 2017",100.115,100.065,100.28,99.97,23.35K,-0.07%
"Mar 16, 2017",100.185,100.345,100.58,100.045,36.55K,-0.39%
"Mar 15, 2017",100.575,101.57,101.59,100.32,47.71K,-0.98%
"Mar 14, 2017",101.574,101.285,101.66,101.215,22.53K,0.26%
"Mar 13, 2017",101.31,101.28,101.4,101.03,1.62K,0.06%
"Mar 10, 2017",101.247,101.945,101.98,101.18,18.21K,-0.59%
"Mar 09, 2017",101.853,102.15,102.25,101.7,31.01K,-0.22%
"Mar 08, 2017",102.076,101.76,102.185,101.705,51.02K,0.27%
"Mar 07, 2017",101.805,101.74,101.905,101.52,20.65K,0.16%
"Mar 06, 2017",101.645,101.44,101.74,101.225,38.66K,0.10%
"Mar 03, 2017",101.548,102.08,102.165,101.335,61.01K,-0.64%
"Mar 02, 2017",102.204,101.81,102.27,101.79,30.51K,0.42%
"Mar 01, 2017",101.78,101.475,101.98,101.22,54.89K,0.64%
"Feb 28, 2017",101.129,101.2,101.38,100.775,31.15K,0.00%
"Feb 27, 2017",101.129,101.155,101.28,100.68,24.66K,0.04%
"Feb 24, 2017",101.09,101.04,101.15,100.64,35.99K,0.04%
"Feb 23, 2017",101.053,101.35,101.435,100.855,32.82K,-0.14%
"Feb 22, 2017",101.194,101.36,101.715,101.155,38.97K,-0.16%
"Feb 21, 2017",101.355,101.08,101.61,101.075,28.83K,0.40%
"Feb 20, 2017",100.951,100.855,100.99,100.74,9.04K,0.00%
"Feb 17, 2017",100.951,100.495,100.96,100.44,27.27K,0.52%
"Feb 16, 2017",100.43,100.935,101.045,100.4,41.90K,-0.73%
"Feb 15, 2017",101.164,101.315,101.75,100.975,42.91K,-0.07%
"Feb 14, 2017",101.233,100.95,101.385,100.7,38.11K,0.28%
"Feb 13, 2017",100.95,100.79,101.11,100.57,23.85K,0.16%
"Feb 10, 2017",100.791,100.685,101.015,100.56,34.60K,0.14%
"Feb 09, 2017",100.647,100.24,100.67,100.075,33.57K,0.38%
"Feb 08, 2017",100.264,100.435,100.63,100.03,31.54K,0.02%
"Feb 07, 2017",100.245,99.96,100.695,99.91,38.83K,0.38%
"Feb 06, 2017",99.865,99.7,100.225,99.605,27.45K,0.02%
"Feb 03, 2017",99.842,99.825,100.37,99.52,49.52K,0.05%
"Feb 02, 2017",99.788,99.56,99.84,99.195,40.68K,0.18%
"Feb 01, 2017",99.608,99.58,100.06,99.48,42.20K,0.13%
"Jan 31, 2017",99.481,100.39,100.505,99.4,57.72K,-0.93%
"Jan 30, 2017",100.414,100.43,101.015,100.145,38.52K,-0.11%
"Jan 27, 2017",100.526,100.515,100.81,100.31,30.57K,0.15%
"Jan 26, 2017",100.375,99.795,100.735,99.765,35.13K,0.36%
"Jan 25, 2017",100.019,100.24,100.395,99.815,28.27K,-0.32%
"Jan 24, 2017",100.339,99.98,100.395,99.885,29.39K,0.21%
"Jan 23, 2017",100.13,100.75,100.75,99.92,40.27K,-0.56%
"Jan 20, 2017",100.69,101.195,101.485,100.675,40.55K,-0.45%
"Jan 19, 2017",101.144,101.36,101.71,100.955,53.38K,0.22%
"Jan 18, 2017",100.918,100.33,101.335,100.315,39.87K,0.60%
"Jan 17, 2017",100.32,101.56,101.615,100.235,61.48K,-0.86%
"Jan 16, 2017",101.188,101.48,101.725,101.31,15.95K,0.00%
"Jan 13, 2017",101.188,101.52,101.68,100.83,38.03K,-0.19%
"Jan 12, 2017",101.377,101.72,101.77,100.7,54.03K,-0.36%
"Jan 11, 2017",101.747,102.015,102.96,101.24,74.59K,-0.24%
"Jan 10, 2017",101.996,101.85,102.09,101.485,33.33K,0.09%
"Jan 09, 2017",101.909,102.245,102.49,101.845,31.02K,-0.29%
"Jan 06, 2017",102.209,101.54,102.3,101.395,38.07K,0.67%
"Jan 05, 2017",101.528,102.065,102.5,101.295,60.27K,-1.15%
"Jan 04, 2017",102.709,103.35,103.42,102.385,36.18K,-0.48%
"Jan 03, 2017",103.201,102.815,103.815,102.625,51.70K,0.89%
"Dec 30, 2016",102.286,102.24,102.63,101.95,38.08K,-0.41%
"Dec 29, 2016",102.711,103.195,103.21,102.65,31.94K,-0.52%
"Dec 28, 2016",103.244,102.98,103.575,102.86,19.85K,0.23%
"Dec 27, 2016",103.007,103.055,103.14,102.97,8.16K,0.00%
"Dec 23, 2016",103.002,103.095,103.205,102.86,11.98K,-0.09%
"Dec 22, 2016",103.096,102.97,103.15,102.59,22.64K,0.07%
"Dec 21, 2016",103.029,103.285,103.375,102.75,21.10K,-0.25%
"Dec 20, 2016",103.288,103.09,103.625,102.975,29.63K,0.38%
"Dec 19, 2016",102.9,102.815,103.11,102.545,1.22K,-0.05%
"Dec 16, 2016",102.954,103.13,103.27,102.62,13.42K,-0.10%
"Dec 15, 2016",103.053,102.48,103.565,102.16,57.74K,1.26%
"Dec 14, 2016",101.77,101.05,102.345,100.75,66.53K,0.66%
"Dec 13, 2016",101.107,100.97,101.195,100.785,36.79K,0.06%
"Dec 12, 2016",101.049,101.645,101.82,100.86,38.20K,-0.56%
"Dec 09, 2016",101.62,101.15,101.77,101.04,30.12K,0.49%
"Dec 08, 2016",101.125,100.24,101.275,99.49,75.79K,0.85%
"Dec 07, 2016",100.268,100.57,100.63,100.18,26.70K,-0.26%
"Dec 06, 2016",100.53,100.18,100.615,100.01,32.30K,0.42%
"Dec 05, 2016",100.112,101.555,101.8,99.87,80.45K,-0.74%
"Dec 02, 2016",100.861,100.95,101.175,100.705,41.18K,-0.24%
"Dec 01, 2016",101.099,101.56,101.615,100.95,35.28K,-0.43%
"Nov 30, 2016",101.539,100.98,101.88,100.92,45.37K,0.58%
"Nov 29, 2016",100.949,101.27,101.69,100.94,38.83K,-0.41%
"Nov 28, 2016",101.368,101.43,101.63,100.675,46.06K,-0.18%
"Nov 25, 2016",101.546,101.84,101.97,101.245,31.66K,-0.21%
"Nov 24, 2016",101.759,101.81,102.12,101.525,16.92K,0.00%
"Nov 23, 2016",101.759,101.105,101.96,100.96,43.01K,0.65%
"Nov 22, 2016",101.106,100.835,101.37,100.71,33.99K,-0.01%
"Nov 21, 2016",101.113,101.4,101.51,100.81,41.84K,-0.17%
"Nov 18, 2016",101.283,101.07,101.54,100.89,57.29K,0.33%
"Nov 17, 2016",100.946,100.285,101.01,99.98,55.29K,0.51%
"Nov 16, 2016",100.438,100.07,100.6,99.915,43.02K,0.19%
"Nov 15, 2016",100.25,99.81,100.28,99.475,43.94K,0.13%
"Nov 14, 2016",100.12,99.135,100.24,99.1,54.25K,1.08%
"Nov 11, 2016",99.05,98.825,99.13,98.545,33.35K,0.28%
"Nov 10, 2016",98.774,98.535,99.08,98.32,39.89K,0.25%
"Nov 09, 2016",98.529,98.08,98.695,95.905,88.38K,0.68%
"Nov 08, 2016",97.86,97.79,97.99,97.56,18.01K,0.07%
"Nov 07, 2016",97.793,97.34,97.885,97.245,19.69K,0.73%
"Nov 04, 2016",97.088,97.225,97.38,96.94,18.87K,-0.11%
"Nov 03, 2016",97.196,97.44,97.48,97.07,24.23K,-0.22%
"Nov 02, 2016",97.414,97.77,97.795,97.175,27.79K,-0.29%
"Nov 01, 2016",97.697,98.39,98.46,97.62,25.45K,-0.74%
"Oct 31, 2016",98.422,98.285,98.675,98.275,13.52K,0.08%
"Oct 28, 2016",98.342,98.905,98.92,98.225,23.97K,-0.54%
"Oct 27, 2016",98.879,98.6,99.005,98.485,20.81K,0.27%
"Oct 26, 2016",98.611,98.71,98.815,98.315,22.72K,-0.07%
"Oct 25, 2016",98.682,98.75,99.09,98.585,23.46K,-0.07%
"Oct 24, 2016",98.752,98.68,98.825,98.54,15.33K,0.07%
"Oct 21, 2016",98.686,98.3,98.795,98.3,20.05K,0.38%
"Oct 20, 2016",98.314,97.885,98.4,97.655,32.38K,0.38%
"Oct 19, 2016",97.94,97.91,97.975,97.655,17.94K,0.04%
"Oct 18, 2016",97.897,97.78,97.965,97.6,16.77K,0.02%
"Oct 17, 2016",97.878,98.12,98.15,97.8,15.36K,-0.12%
"Oct 14, 2016",97.997,97.63,98.1,97.52,26.26K,0.49%
"Oct 13, 2016",97.518,98,98.12,97.51,28.20K,-0.45%
"Oct 12, 2016",97.962,97.52,98.05,97.475,31.66K,0.28%
"Oct 11, 2016",97.692,96.93,97.745,96.93,29.65K,0.78%
"Oct 10, 2016",96.933,96.52,96.965,96.485,16.36K,0.29%
"Oct 07, 2016",96.654,96.85,97.215,96.405,49.51K,-0.12%
"Oct 06, 2016",96.772,96.135,96.785,96.115,26.14K,0.68%
"Oct 05, 2016",96.114,96.08,96.31,95.94,23.77K,-0.01%
"Oct 04, 2016",96.125,95.665,96.39,95.66,42.19K,0.56%
"Oct 03, 2016",95.587,95.435,95.735,95.39,15.63K,0.21%
"Sep 30, 2016",95.385,95.47,95.895,95.25,32.73K,-0.09%
"Sep 29, 2016",95.472,95.315,95.625,95.245,16.75K,0.14%
"Sep 28, 2016",95.336,95.39,95.66,95.285,14.83K,0.03%
"Sep 27, 2016",95.312,95.25,95.58,95.145,13.88K,0.11%
"Sep 26, 2016",95.21,95.39,95.445,95.02,10.78K,-0.19%
"Sep 23, 2016",95.392,95.31,95.605,95.28,16.22K,0.01%
"Sep 22, 2016",95.381,95.455,95.49,94.95,24.31K,-0.30%
"Sep 21, 2016",95.665,95.945,96.305,95.32,29.37K,-0.32%
"Sep 20, 2016",95.976,95.775,95.985,95.525,16.02K,0.22%
"Sep 19, 2016",95.77,96.03,96.045,95.79,0.67K,-0.35%
"Sep 16, 2016",96.105,95.26,96.12,95.235,14.90K,0.86%
"Sep 15, 2016",95.283,95.34,95.56,95.055,15.65K,-0.04%
"Sep 14, 2016",95.322,95.55,95.66,95.195,29.84K,-0.34%
"Sep 13, 2016",95.645,95.095,95.675,95.08,25.80K,0.59%
"Sep 12, 2016",95.088,95.315,95.45,94.925,31.11K,-0.25%
"Sep 09, 2016",95.328,94.975,95.58,94.82,30.82K,0.29%
"Sep 08, 2016",95.051,94.99,95.135,94.44,33.16K,0.11%
"Sep 07, 2016",94.951,94.82,95.05,94.675,16.52K,0.13%
"Sep 06, 2016",94.823,95.775,95.855,94.755,26.76K,-1.07%
"Sep 05, 2016",95.844,95.88,95.89,95.55,5.05K,0.00%
"Sep 02, 2016",95.844,95.65,95.965,95.175,34.95K,0.19%
"Sep 01, 2016",95.66,96.015,96.245,95.595,19.22K,-0.37%
"Aug 31, 2016",96.012,95.99,96.25,95.895,23.73K,-0.03%
"Aug 30, 2016",96.041,95.52,96.125,95.505,20.77K,0.52%
"Aug 29, 2016",95.543,95.55,95.805,95.445,17.79K,0.00%
"Aug 26, 2016",95.542,94.675,95.585,94.2,41.26K,0.84%
"Aug 25, 2016",94.743,94.76,94.8,94.555,7.78K,0.00%
"Aug 24, 2016",94.747,94.55,94.87,94.47,13.90K,0.27%
"Aug 23, 2016",94.494,94.545,94.565,94.195,15.64K,-0.01%
"Aug 22, 2016",94.499,94.57,94.94,94.425,13.92K,0.02%
"Aug 19, 2016",94.483,94.18,94.6,94.18,24.05K,0.37%
"Aug 18, 2016",94.137,94.6,94.63,94.05,22.34K,-0.58%
"Aug 17, 2016",94.69,94.76,95.085,94.49,22.95K,-0.08%
"Aug 16, 2016",94.764,95.61,95.61,94.38,29.14K,-0.87%
"Aug 15, 2016",95.594,95.675,95.77,95.425,7.25K,-0.09%
"Aug 12, 2016",95.682,95.9,95.96,95.19,19.04K,-0.16%
"Aug 11, 2016",95.838,95.53,95.91,95.46,9.07K,0.24%
"Aug 10, 2016",95.608,96.075,96.075,95.38,16.39K,-0.55%
"Aug 09, 2016",96.132,96.31,96.465,96.015,12.05K,-0.22%
"Aug 08, 2016",96.34,96.19,96.42,96.09,6.38K,0.21%
"Aug 05, 2016",96.136,95.705,96.5,95.485,24.12K,0.44%
"Aug 04, 2016",95.717,95.49,95.875,95.385,13.79K,0.20%
"Aug 03, 2016",95.525,95.075,95.545,95.075,12.68K,0.57%
"Aug 02, 2016",94.988,95.7,95.81,94.94,21.50K,-0.72%
"Aug 01, 2016",95.677,95.49,95.77,95.46,11.37K,0.19%
"Jul 29, 2016",95.491,96.595,96.705,95.335,35.78K,-1.27%
"Jul 28, 2016",96.721,96.64,96.76,96.245,22.98K,-0.33%
"Jul 27, 2016",97.042,97.17,97.54,96.71,18.21K,-0.13%
"Jul 26, 2016",97.168,97.31,97.345,96.895,10.59K,-0.16%
"Jul 25, 2016",97.326,97.455,97.62,97.25,11.32K,-0.19%
"Jul 22, 2016",97.516,96.895,97.585,96.86,19.03K,0.48%
"Jul 21, 2016",97.046,97.15,97.275,96.765,24.81K,-0.22%
"Jul 20, 2016",97.263,97.1,97.37,97.01,22.25K,0.16%
"Jul 19, 2016",97.108,96.59,97.185,96.53,24.23K,0.54%
"Jul 18, 2016",96.587,96.615,96.71,96.455,11.29K,0.02%
"Jul 15, 2016",96.563,96.15,96.75,95.92,22.81K,0.48%
"Jul 14, 2016",96.1,96.315,96.42,95.84,13.96K,-0.11%
"Jul 13, 2016",96.208,96.565,96.6,96.095,12.26K,-0.29%
"Jul 12, 2016",96.487,96.55,96.66,96.075,18.97K,-0.11%
"Jul 11, 2016",96.59,96.35,96.805,96.285,11.61K,0.27%
"Jul 08, 2016",96.327,96.32,96.725,95.78,29.46K,-0.06%
"Jul 07, 2016",96.383,96.125,96.39,95.99,16.06K,0.26%
"Jul 06, 2016",96.131,96.335,96.63,96.045,31.23K,-0.13%
"Jul 05, 2016",96.259,95.625,96.34,95.375,21.41K,0.57%
"Jul 04, 2016",95.714,95.75,95.96,95.565,5.39K,0.00%
"Jul 01, 2016",95.714,95.955,96.17,95.48,21.14K,-0.51%
"Jun 30, 2016",96.203,95.7,96.48,95.52,40.03K,0.41%
"Jun 29, 2016",95.807,96.14,96.27,95.625,20.24K,-0.54%
"Jun 28, 2016",96.331,96.565,96.57,95.92,20.69K,-0.38%
"Jun 27, 2016",96.703,96.115,96.865,95.935,28.57K,1.18%
"Jun 24, 2016",95.574,93.75,96.7,93.73,66.05K,2.19%
"Jun 23, 2016",93.527,93.62,93.675,93.025,29.25K,-0.25%
"Jun 22, 2016",93.758,94.12,94.18,93.5,15.47K,-0.32%
"Jun 21, 2016",94.061,93.62,94.195,93.47,19.21K,0.40%
"Jun 20, 2016",93.684,94.06,94.06,93.545,20.69K,-0.70%
"Jun 17, 2016",94.34,94.49,94.74,94.165,23.07K,-0.39%
"Jun 16, 2016",94.706,94.655,95.535,94.26,40.52K,0.03%
"Jun 15, 2016",94.68,95.02,95.15,94.415,23.62K,-0.38%
"Jun 14, 2016",95.04,94.48,95.14,94.395,22.52K,0.68%
"Jun 13, 2016",94.399,94.68,94.755,94.455,2.30K,-0.17%
"Jun 10, 2016",94.561,94.135,94.725,94.055,21.51K,0.65%
"Jun 09, 2016",93.952,93.53,94.105,93.435,22.65K,0.40%
"Jun 08, 2016",93.58,93.87,93.87,93.41,35.80K,-0.27%
"Jun 07, 2016",93.832,93.98,94.075,93.745,20.41K,-0.06%
"Jun 06, 2016",93.89,93.945,94.265,93.74,30.34K,-0.15%
"Jun 03, 2016",94.028,95.565,95.64,93.86,34.59K,-1.61%
"Jun 02, 2016",95.566,95.4,95.58,95.15,17.54K,0.12%
"Jun 01, 2016",95.456,95.8,95.905,95.34,19.51K,-0.44%
"May 31, 2016",95.878,95.6,95.89,95.455,17.72K,0.40%
"May 30, 2016",95.5,95.76,95.96,95.67,8.30K,0.00%
"May 27, 2016",95.5,95.15,95.77,95.075,18.43K,0.36%
"May 26, 2016",95.162,95.4,95.41,94.925,18.58K,-0.19%
"May 25, 2016",95.34,95.65,95.665,95.32,11.33K,-0.25%
"May 24, 2016",95.576,95.28,95.67,95.205,13.64K,0.38%
"May 23, 2016",95.216,95.31,95.475,95.11,11.76K,-0.13%
"May 20, 2016",95.343,95.295,95.465,95.18,10.92K,0.05%
"May 19, 2016",95.294,95.19,95.51,95.125,22.69K,0.24%
"May 18, 2016",95.063,94.525,95.23,94.51,24.26K,0.56%
"May 17, 2016",94.531,94.55,94.74,94.31,11.83K,-0.02%
"May 16, 2016",94.55,94.61,94.675,94.38,13.13K,-0.05%
"May 13, 2016",94.593,94.15,94.845,94.1,23.16K,0.49%
"May 12, 2016",94.128,93.82,94.16,93.78,18.76K,0.36%
"May 11, 2016",93.79,94.215,94.215,93.65,18.92K,-0.51%
"May 10, 2016",94.267,94.13,94.335,94.015,13.36K,0.16%
"May 09, 2016",94.115,93.87,94.195,93.8,14.01K,0.25%
"May 06, 2016",93.883,93.75,93.955,93.085,21.44K,0.11%
"May 05, 2016",93.78,93.24,93.86,93.17,18.22K,0.64%
"May 04, 2016",93.187,92.955,93.36,92.835,30.46K,0.28%
"May 03, 2016",92.931,92.62,93.03,91.88,31.40K,0.34%
"May 02, 2016",92.618,92.995,93.065,92.5,22.40K,-0.47%
"Apr 29, 2016",93.054,93.72,93.72,92.975,32.88K,-0.72%
"Apr 28, 2016",93.727,94.35,94.57,93.665,29.79K,-0.68%
"Apr 27, 2016",94.367,94.495,94.82,94.095,26.14K,-0.19%
"Apr 26, 2016",94.543,94.73,94.775,94.155,21.39K,-0.27%
"Apr 25, 2016",94.801,95.045,95.1,94.65,15.04K,-0.29%
"Apr 22, 2016",95.08,94.605,95.18,94.435,21.34K,0.54%
"Apr 21, 2016",94.574,94.51,94.685,93.845,44.40K,0.11%
"Apr 20, 2016",94.471,94.095,94.565,93.9,15.59K,0.56%
"Apr 19, 2016",93.947,94.5,94.525,93.89,17.53K,-0.54%
"Apr 18, 2016",94.46,94.69,94.81,94.365,14.29K,-0.24%
"Apr 15, 2016",94.686,94.91,95.04,94.485,16.30K,-0.23%
"Apr 14, 2016",94.908,94.83,95.21,94.685,23.23K,0.15%
"Apr 13, 2016",94.762,94.045,94.835,94,26.03K,0.87%
"Apr 12, 2016",93.945,93.98,94.385,93.62,23.99K,0.00%
"Apr 11, 2016",93.942,94.15,94.35,93.745,20.71K,-0.33%
"Apr 08, 2016",94.252,94.585,94.7,94.09,19.26K,-0.27%
"Apr 07, 2016",94.504,94.455,94.67,94.035,26.25K,0.07%
"Apr 06, 2016",94.441,94.635,95.075,94.24,32.36K,-0.21%
"Apr 05, 2016",94.637,94.615,94.99,94.455,21.14K,0.12%
"Apr 04, 2016",94.524,94.56,94.83,94.415,11.47K,-0.10%
"Apr 01, 2016",94.618,94.62,95.1,94.325,28.25K,0.04%
"Mar 31, 2016",94.578,94.85,95.015,94.295,20.68K,-0.25%
"Mar 30, 2016",94.819,95.185,95.22,94.56,26.87K,-0.34%
"Mar 29, 2016",95.146,95.945,96.23,95.08,30.02K,-0.83%
"Mar 28, 2016",95.94,96.27,96.42,95.84,10.60K,-0.24%
"Mar 24, 2016",96.173,96.095,96.385,96.06,13.12K,0.11%
"Mar 23, 2016",96.064,95.64,96.24,95.63,14.47K,0.44%
"Mar 22, 2016",95.644,95.445,95.75,95.275,20.35K,0.36%
"Mar 21, 2016",95.304,95.1,95.41,95.02,12.49K,0.19%
"Mar 18, 2016",95.12,94.8,95.195,94.605,20.39K,0.34%
"Mar 17, 2016",94.801,95.775,95.865,94.675,30.54K,-1.17%
"Mar 16, 2016",95.925,96.66,97.09,95.56,30.94K,-0.77%
"Mar 15, 2016",96.668,96.65,96.905,96.49,12.48K,0.15%
"Mar 14, 2016",96.521,96.295,96.505,96.175,1.29K,0.36%
"Mar 11, 2016",96.172,96.175,96.705,95.94,16.88K,0.12%
"Mar 10, 2016",96.055,97.295,98.43,95.94,52.91K,-1.14%
"Mar 09, 2016",97.159,97.26,97.58,96.935,27.94K,-0.05%
"Mar 08, 2016",97.206,97.07,97.28,96.895,16.22K,0.13%
"Mar 07, 2016",97.084,97.335,97.7,97.045,14.49K,-0.27%
"Mar 04, 2016",97.343,97.645,98.05,97.025,33.76K,-0.26%
"Mar 03, 2016",97.601,98.235,98.355,97.46,22.22K,-0.64%
"Mar 02, 2016",98.225,98.33,98.595,98.15,14.51K,-0.14%
"Mar 01, 2016",98.365,98.205,98.585,98.11,19.34K,0.15%
"Feb 29, 2016",98.219,98.18,98.39,97.825,19.93K,0.04%
"Feb 26, 2016",98.175,97.34,98.285,97.115,26.71K,0.92%
"Feb 25, 2016",97.282,97.54,97.735,97.225,15.81K,-0.19%
"Feb 24, 2016",97.464,97.48,97.925,97.24,27.97K,-0.02%
"Feb 23, 2016",97.485,97.35,97.58,97.15,14.12K,0.10%
"Feb 22, 2016",97.388,96.745,97.615,96.725,15.60K,0.81%
