date,BCHAIN.AVBLS,BCHAIN.HRATE,BCHAIN.MIREV,BCHAIN.MKTCP,BCHAIN.NADDU,BCHAIN.TOTBC,BCHAIN.TOUTV
2017-04-23,0.973032510345,3753983.78709,2596344.05,21952078835,530089,16288550,1746209.31233
2017-04-24,0.947631065359,3961100.13396,2732614.9,22086609057.5,490003,16290462.5,1577942.29955
2017-04-25,0.963089903226,3210303.37655,2119150.85645,20575227796.6,449880,16292012.5,1940799.63447
2017-04-26,0.966010324324,3831652.41717,2615123.62125,20846606998.6,580200,16293862.5,3246840.06083
2017-04-27,0.971854882353,3961100.13396,2740621.52331,21332959973.3,606556,16295775,2429753.95319
2017-04-28,0.967617979592,3814281.6337,2725014.34977,21926056741.3,554691,16297612.5,2636893.44726
2017-04-29,0.996674536765,3528859.19852,2501502.23129,21699183920.8,582826,16299312.5,2454474.32372
2017-04-30,0.971570312139,4488916.48047,3119178.52112,21762127405.3,634025,16301475,2085973.14816
2017-05-01,0.971893516556,3918071.61012,2720215.54725,22058522827.6,526652,16303362.5,1786432.98479
2017-05-02,0.977420893333,3892124.11602,2878277.98219,23107339286.4,542847,16305237.5,2509004.84643
2017-05-03,0.980238126582,4099704.06887,3149553.46759,23679316586.5,609090,16307212.5,2531694.30523
2017-05-04,0.995290871212,3425069.22209,2760373.22543,24586863671.3,547221,16308862.5,2625551.8358
2017-05-05,0.971046744048,4359179.00994,3500746.02212,24601696289.9,676230,16310962.5,2892428.85816
2017-05-06,0.961245868217,3347226.73977,2779169.81696,25012643352.8,523629,16312575,2863316.31076
2017-05-07,0.964933172619,4359179.00994,3610789.2028,25457585279.7,677421,16314675,2713257.08179
2017-05-08,0.964836443114,4333231.51583,3505619.68821,25060400380.2,581369,16316762.5,2213326.70431
2017-05-09,0.968144155556,4670548.93922,4062173.2011,26773285640.5,691480,16319012.5,3877215.60056
2017-05-10,0.987786522581,4021861.58655,3715393.61083,28093005954.4,621156,16320950,3162517.25139
2017-05-11,0.960165790541,4119773.00241,3665040.51375,28775239681.5,592447,16322800,3874769.785
2017-05-12,0.961242696296,3757901.04949,3468076.52628,29726737675.1,568521,16324487.5,3043753.15753
2017-05-13,0.954580519481,4286790.82683,3731717.8665,28089241688.4,600568,16326412.5,3073037.69219
2017-05-14,0.955090025316,4398136.04311,3885820.58741,28932596583.1,623293,16328387.5,3010157.61382
2017-05-15,0.975085658537,4565153.86753,4018027.923,29008025583.5,691330,16330437.5,2545656.41774
2017-05-16,0.970711982353,4732171.69195,4090703.34962,28143078402.2,636246,16332562.5,3103702.08604
2017-05-17,0.973960871212,3674392.13728,3356331.71175,28405717823.9,453290,16334212.5,2799129.21608
2017-05-18,0.981881941935,4314627.1309,4241263.69916,29527347103.8,591515,16336150,4046479.13624
2017-05-19,0.974609492958,3952755.17798,3986174.98086,31027073784.8,570189,16337925,3210225.94467
2017-05-20,0.971260817073,4565153.86753,4746879.57975,32051195727.7,633617,16339975,2945763.68201
2017-05-21,0.967212927273,4592990.1716,4862316.83169,33548728731.4,646325,16342037.5,2804084.67105
2017-05-22,0.99036370068,4091936.69834,4331490.18988,33448303438.3,608719,16343875,2312823.37124
2017-05-23,0.96680039726,4064100.39426,4499105.2965,34173338961.4,604610,16345700,3323799.86456
2017-05-24,0.978685166667,4976737.78165,5668946.09242,37399030238,687290,16347800,4112953.88938
2017-05-25,0.970548168831,4562009.63318,5524488.081,38899164896.7,631835,16349725,3588186.52071
2017-05-26,0.976875766871,4828620.58577,5871333.85971,39035030222.5,659055,16351762.5,3530884.92878
2017-05-27,0.958775267974,4532386.194,5119620.43586,36173950629.2,641520,16353675,2804635.98055
2017-05-28,0.991460916667,4976737.78165,5121736.68364,32941397092.7,651462,16355775,2657377.9514
2017-05-29,0.977982139394,4887867.46412,5262057.4296,35872423567,592662,16357837.5,2786546.06827
2017-05-30,0.977900741722,4473139.31565,5260813.81305,37233600371.1,594355,16359725,2525128.96458
2017-05-31,0.980603117318,5302595.61259,6132063.83141,36637793849.6,634488,16361962.5,3826430.14816
2017-06-01,0.97669645122,4858244.02495,5808558.0762,37407051147.5,614126,16364012.5,3330411.62442
2017-06-02,0.977746641176,5035984.66001,6245228.67373,39266335456.5,610354,16366137.5,3357411.23059
2017-06-03,0.981988616438,4325022.11977,5437774.58696,40038367306.7,534561,16367962.5,2928808.54263
2017-06-04,0.981052463542,5687700.32189,7190853.40616,41347691234,601583,16370362.5,3233909.07777
2017-06-05,0.982358670807,5432357.04185,5967104.60829,41195730259.8,537387,16372375,3486275.16396
2017-06-06,0.964430121951,5533581.08611,6586584.01631,44183337149.2,576032,16374425,3259528.68114
2017-06-07,0.990044397351,5094943.56099,6705146.00153,47218046131.7,617593,16376312.5,2545677.65511
2017-06-08,0.992122860606,5567322.43419,7060707.82519,43647073231.3,657364,16378375,2630808.40539
2017-06-09,0.969814206061,5567322.43419,6905690.49109,45750548628.4,609712,16380437.5,2395589.20058
2017-06-10,0.973540092715,5094943.56099,6408509.03145,46320881411.3,571964,16382325,2596621.09419
2017-06-11,0.966455241135,4757530.08013,5916952.85643,46618837861.6,516474,16384087.5,2449118.61012
2017-06-12,0.945474835616,4926236.82056,6255384.1416,48532280870.3,467561,16385912.5,2301534.23117
2017-06-13,0.967594673469,4959978.16864,5779114.42341,43553314505.5,538624,16387750,2893538.97092
2017-06-14,0.97714793617,4757530.08013,5967683.91363,45041413814.6,611325,16389512.5,3332828.04807
2017-06-15,0.969356292857,4723788.73204,5217092.61125,40110100599.3,565868,16391262.5,3266873.63575
2017-06-16,0.994383816993,5162426.25716,5540766.44712,40040006172.3,577610,16393175,3066425.9012
2017-06-17,0.983088047297,4993719.51673,5304593.52034,40413077779.2,536165,16395025,3448634.12057
2017-06-18,0.985705317241,5129905.6443,5461151.4595,43712771805.9,477378,16396837.5,2338185.94032
2017-06-19,0.936637358621,5129905.6443,5066179.98396,41117798759.7,433246,16398650,2263317.85616
2017-06-20,0.986316271523,5342177.60199,5761788.39289,42923655055.5,532642,16400537.5,3071769.11867
2017-06-21,0.965675224638,4882255.02698,5639440.47775,45187876438.3,594425,16402262.5,3018444.73834
2017-06-22,0.983057978571,4953012.34622,5729387.77125,43815826861,585194,16404012.5,3625571.8708
2017-06-23,0.992577848921,4917633.6866,5791396.09454,44743205311.1,534177,16405750,3267161.42807
2017-06-24,0.94888029375,5660585.53853,6125531.76571,44471767180.9,506612,16407750,2401755.51512
2017-06-25,0.949838753425,5165284.30391,5333679.66825,42487095408.8,469727,16409575,2254175.19625
2017-06-26,0.927724532787,4316196.47313,4323782.37771,41230694351.5,378448,16411100,1868429.04666
2017-06-27,0.98722434507,5023769.66545,5067818.19886,39989166644.5,515883,16412875,3779418.8957
2017-06-28,0.989948793893,4634604.40967,4893544.70261,41330152143.2,556158,16414512.5,2770208.70309
2017-06-29,0.972587235669,5554449.55969,5859693.92942,42442320273.5,549136,16416475,2823966.12788
2017-06-30,0.966836958333,4245439.1539,4529057.7655,41774133240.2,467647,16417975,3186635.15883
2017-07-01,0.956314383117,5448313.58084,5463199.23188,40682623613.4,533427,16419900,3475033.63821
2017-07-02,0.779583297872,6622798.79067,6165436.66014,41080316972.5,409305,16424300,1799632.14846
2017-07-03,0.815769535294,5988701.03412,5975338.92486,42071777410.5,497458,16426425,2832034.60304
2017-07-04,0.815769535294,5988701.03412,5975338.92486,42071777410.5,497458,16426425,2832034.60304
2017-07-05,0.897029771242,5389830.93071,5536124.68896,42709239179.3,548401,16428337.5,2286343.30467
2017-07-06,0.909539919463,5248920.31814,5284210.78731,43033774511.9,476016,16430200,2513987.23811
2017-07-07,0.956304661972,5002326.74615,5092047.08025,42886924818.8,459294,16431975,2215848.59139
2017-07-08,0.937060209459,5213692.665,5027244.05043,40939964795.4,559413,16433825,2453741.07715
2017-07-09,0.85889529697,5812562.76841,5589288.04024,42110891329.2,451048,16435887.5,2699738.771
2017-07-10,0.749616797101,4861416.13358,4618491.10519,41689712862,390402,16437612.5,2367596.82138
2017-07-11,0.74665790862899994,6939847.66895,6117732.90436,38900014611.3,567052,16440075,3269080.45652
2017-07-12,0.890107624277,6094383.99355,5418689.75698,38965835960.2,563334,16442237.5,2896549.04491
2017-07-13,0.881564158192,6235294.60611,5595773.27429,39232323095.4,513002,16444450,2631445.67663
2017-07-14,0.855335471338,5530741.54328,4943867.78329,38727739418.7,489848,16446412.5,2516299.99475
2017-07-15,0.900208978417,5559049.84407,4133223.08758,36037038604.8,473082,16448150,2601799.87911
2017-07-16,0.974987370079,5079131.87192,3915180.1334,33869937133.7,446599,16449737.5,1958573.71804
2017-07-17,0.840269717791,6518885.78837,4114452.06615,31771903140.4,406436,16451775,2035268.69112
2017-07-18,0.94528775,5918988.32318,4307537.88176,35813346629.5,475431,16453625,2658035.61302
2017-07-19,0.959427872727,6598872.11706,5135590.60037,38179206707.8,561055,16455687.5,2653766.96799
2017-07-20,0.939300073826,5958981.48753,4503486.59445,37272494746,519400,16457550,2509365.82786
2017-07-21,0.92945612963,6478892.62402,6303559.80625,47702949608.3,477427,16459575,2443211.00041
2017-07-22,0.976516766234,6158947.30925,5613834.89371,44152958959.8,542764,16461500,2264274.48136
2017-07-23,0.92575418125,6398906.29533,5890365.48029,46223084883.1,433135,16463500,1793088.27486
2017-07-24,0.683351726744,6878824.26748,5998934.92638,44877947692.2,353197,16465650,1600323.65109
2017-07-25,0.89442411236,7118783.25355,6381472.96526,45316644720.9,469352,16467875,2393466.60029
2017-07-26,0.934254324324,5918988.32318,4978579.95,42178931413.1,511831,16469725,7336256.31277
2017-07-27,0.967338823129,5878995.15883,4829127.82765,41097019288.9,460146,16471562.5,3704928.86247
2017-07-28,0.923606636364,6585327.4853,5348202.5,43615617342.2,443425,16473487.5,2481256.0856
2017-07-29,0.916863406667,6414280.01815,5563273.16667,45828471053.7,487086,16475362.5,4203872.08972
2017-07-30,0.872203152866,6713613.08566,5536229.74975,44859727986.9,416822,16477325,4134542.02443
2017-07-31,0.810337360544,6285994.41778,5226926.13562,45251045529,386558,16479162.5,8866222.52448
2017-08-01,0.926722013793,6200470.68421,5550844.9225,47241588637.5,485988,16480975,2947402.79045
2017-08-02,0.725291630872,6371518.15136,5102352.598,44675298135.7,301131,16482837.5,2633798.15212
2017-08-03,0.878083467105,6499803.75172,5295684.41123,44403849136.3,403175,16484737.5,2820428.45898
2017-08-04,0.868854710145,5901137.6167,5009853.06598,46065116956.4,427728,16486462.5,2133227.07862
2017-08-05,0.924147648045,7654374.15499,6553817.39554,47386068357.8,467900,16488700,2329716.15326
2017-08-06,0.88123159322,7568850.42141,7255240.30508,53069653154.8,463849,16490912.5,1958602.78141
2017-08-07,0.786434007143,5986661.35027,5802571.55947,53643416122.4,408435,16492662.5,1759850.47466
2017-08-08,0.943697823529,6542565.61851,6700311.56775,56200758544.4,512717,16494575,2359919.57315
2017-08-09,0.979247707317,7012946.15317,7395323.699,57035007861.6,587787,16496625,2700000.25991
2017-08-10,0.95416592029,6333394.73737,6117048.54897,55390344636.6,532314,16498350,2423175.59804
2017-08-11,0.981281641791,6149818.07831,6163927.56,56502754910.1,550474,16500025,2835042.93783
2017-08-12,0.967170902778,6608759.72595,7130610.58667,59942989324.7,580987,16501825,3229999.64436
2017-08-13,0.97991502963,6195712.24308,7067966.94626,63584781056,530699,16503512.5,2414521.1175
2017-08-14,0.983320155405,6792336.385,8147957.3395,68093665581.3,516470,16505362.5,2243479.26249
2017-08-15,0.955262761538,5966241.41926,7782196.464,70699295406.6,542909,16506987.5,2822187.04217
2017-08-16,0.975069901316,6975913.04406,9146734.44467,69618446260.7,650899,16508887.5,2679106.22241
2017-08-17,0.966727707692,5966241.41926,8320553.07069,72000312096.7,543436,16510512.5,2954985.44513
2017-08-18,0.978681603352,8215055.49267,10849951.0088,71479165577.9,631515,16512750,2790880.55219
2017-08-19,0.959987362416,6838230.54977,8775119.92163,68212617155.5,580732,16514612.5,2669279.00876
2017-08-20,0.96645515894,6930018.87929,8768358.08796,69743600462.2,535350,16516500,2352589.93867
2017-08-21,0.961449,5966241.41926,7392849.38327,68681670539.4,444725,16518125,1783558.84046
2017-08-22,0.976487,5277828.94781,6787387.377,66800518311.6,501755,16519562.5,2497994.70443
2017-08-23,0.998175235955,4084580.66396,5749751.91502,67440385316.8,419158,16520675,1843217.52773
2017-08-24,0.986510666667,7297172.1974,10230714.975,68981289804.4,628516,16522662.5,2363819.52862
2017-08-25,0.938786227723,4459277.50765,6929315.63816,71719067902.4,423332,16523925,1648686.54018
2017-08-26,0.928758990099,4459277.50765,7153227.77077,72100292859,471224,16525187.5,1419457.76485
2017-08-27,0.998218152381,4635882.55746,7319121.60202,72064023327.9,472784,16526500,1402892.59232
2017-08-28,0.990802012903,6843445.68006,9642615.80417,71969913143.2,509082,16528437.5,1285150.42558
2017-08-29,0.981300232558,5695512.85631,8451775.68283,72594582814.2,504370,16530050,1720458.17982
2017-08-30,0.998177114094,6578538.10535,10384095.2116,76178812260.7,593017,16531912.5,1958313.3009
2017-08-31,0.98337211309499994,7417412.09193,11046350.7914,75973586549.2,565808,16534012.5,1638679.81694
2017-09-01,0.981641533742,7196655.77967,11260486.7325,78517382092.8,589297,16536050,1789355.67613
2017-09-02,0.971879586207,7682319.66665,12131997.8412,81231461537.1,591520,16538225,1802440.92606
2017-09-03,0.809001018293,7240807.04213,10374577.6422,75760868525.8,536081,16540275,1580305.84701
2017-09-04,0.765766662338,6799294.41761,9700709.88522,76890792076.3,437076,16542200,1424953.24127
2017-09-05,0.927660777143,7726470.9291,10527922.2704,71870445889,561328,16544387.5,2420753.39615
2017-09-06,0.763565624365,8697798.70304,11928773.7721,74274178848.6,601576,16546850,6493150.03892
2017-09-07,0.904135802469,7430760.76599,10290919.4109,76816932326.1,587813,16548875,2520446.76903
2017-09-08,0.810041318182,8072925.27664,11050159.279,77039601932.9,526959,16551075,2233112.27532
2017-09-09,0.913187714286,8027056.38302,10028960.3015,71356979356.6,606485,16553262.5,2168325.69503
2017-09-10,0.731735857988,7751843.02132,9554034.21192,72439028688.4,452503,16555375,1849746.79844
2017-09-11,0.784202855072,6329907.31918,7845878.46,71691497930.5,412029,16557100,1623220.04883
2017-09-12,0.829352258621,7981187.4894,9592187.25763,70345290810.7,537474,16559275,2692005.49772
2017-09-13,0.711239202128,8623352.00004,10193192.4659,69874102306.5,549109,16561625,2430941.86072
2017-09-14,0.713780389474,8715089.78728,9617966.63547,65614497261.1,543777,16564000,2831212.884
2017-09-15,0.80235058046,7981187.4894,7489085.28,54993571515.2,552954,16566175,3200145.08441
2017-09-16,0.844177233333,8256400.8511,8227898.31767,62533631277,637364,16568425,3534612.4851700002
2017-09-17,0.701067230769,7751843.02132,8161423.06774,62365306431.8,486762,16570537.5,2240646.89363
2017-09-18,0.581463914773,8072925.27664,8368699.78997,62082482021.2,433778,16572737.5,1738874.87851
2017-09-19,0.911992409449,6965995.45168,6960684.99167,67843960761.3,481944,16574325,2333957.29425
2017-09-20,0.956767608974,8556655.83041,8091884.16,65367103852,578178,16576275,1923284.60539
2017-09-21,0.948245384615,6417491.87281,6147321.55583,65938973200.1,480582,16577737.5,1939586.86406
2017-09-22,0.767394573864,9653662.98815,8287404.38525,60664303198.5,533108,16579937.5,1932727.58934
2017-09-23,0.802007748201,7624199.74632,6520223.32087,60315885095.8,515183,16581675,1875335.22969
2017-09-24,0.630479656627,9105159.40928,7983281.9066,62626656252.9,427804,16583750,1314508.08041
2017-09-25,0.656781524138,7953301.89365,6815446.31633,61417012140.6,383448,16585562.5,1119276.97012
2017-09-26,0.916413568,6856294.7359,6522957.2475,65395652604.4,505248,16587125,1995684.9214
2017-09-27,0.962231108696,7569349.38844,7065925.44168,64867502636,544621,16588850,2093406.9911
2017-09-28,0.848984285714,8063002.60942,8033183.85064,69723276430.1,548154,16590687.5,2168984.57934
2017-09-29,0.843941966102,9708513.34604,9528010.17087,69723184107.7,561792,16592900,2302851.10097
2017-09-30,0.832814011834,9269710.48294,9047637.34333,69592424013,569237,16595012.5,1960682.74713
2017-10-01,0.786213398551,7569349.38844,7690943.39377,71952969917.5,467807,16596737.5,1660940.91986
2017-10-02,0.912847292308,7130546.52534,7369621.81367,72380860562.8,416589,16598362.5,1439109.2551
2017-10-03,1.00150239333,8380132.03961,8729898.6625,72823312134.9,606137,16600237.5,2028711.64935
2017-10-04,0.875862234973,10223761.0883,10134350.2293,71279730159.2,591541,16602525,1622695.28264
2017-10-05,0.837474365672,7486251.28872,7436308,70155650735,496067,16604200,1468790.7405
2017-10-06,1.018034224,6983443.36634,7204663.746,72049945834.6,552622,16605762.5,1666611.72672
2017-10-07,0.920435792453,8882939.96199,8954115.66833,72170693759.2,609682,16607750,1383027.02615
2017-10-08,0.83650806962,8827072.41506,8787392.86667,72687340130.6,505784,16609725,1055525.54443
2017-10-09,0.764419901099,10167893.5414,10645075.6832,76453090033.9,496285,16612000,1273611.93698
2017-10-10,0.921536217391,8994675.05585,9983563.75292,79381217030.7,585027,16614012.5,2564018.87724
2017-10-11,0.9642725875,8938807.50892,10009312.04,79462424258.5,613363,16616012.5,1952289.66774
2017-10-12,1.01609507194,7765589.02337,8773873.83822,80089009599,604454,16617750,1778444.1617
2017-10-13,0.977542986928,8547734.68041,10754101.415,88501874725.4,588009,16619662.5,1979554.7664
2017-10-14,1.02549508088,7597986.38258,10610179.1226,92478045824.4,660223,16621362.5,1971283.38377
2017-10-15,1.02322143972,7877324.11724,11022592.0874,95407407494,594481,16623125,1518393.19597
2017-10-16,0.893767861538,11601113.0653,14217107.1208,93889733071.1,578160,16625562.5,1324663.96362
2017-10-17,0.917763637931,10351762.4275,13050105.4053,94964431959.4,643456,16627737.5,1925205.56373
2017-10-18,0.98657322561,9756833.55236,12204886.7833,93188555403.2,670954,16629787.5,2826171.93715
2017-10-19,1.01752149007,8983426.01467,11106217.6403,92242198388,646477,16631675,2154353.2619
2017-10-20,0.994041320225,10589733.9776,13368296.589,95272882875.6,692404,16633900,1911311.86748
2017-10-21,0.993012631285,10649226.8651,13875336.5587,99475116074,644654,16636137.5,1927247.42106
2017-10-22,1.04007875163,9102411.7897,12037733.1808,100167245086,606416,16638050,1562588.59974
2017-10-23,1.0052862252699999,10827705.5276,14108349.1689,99562135447,573796,16640325,1499204.49493
2017-10-24,0.972171251462,10173283.765,13224117.7399,97792438828,640545,16642462.5,2994818.33705
2017-10-25,1.04101164072,9935312.2149,12165126.4504,91642025553.7,716443,16644550,2586032.10808
2017-10-26,0.969675556757,11006184.1902,13473857.9505,94381426739.3,636240,16646862.5,1984823.18036
2017-10-27,0.732356488889,12999790.287,13483500.6973,98115524477.2,555497,16649112.5,1743919.65748
2017-10-28,1.03194846154,7510989.94359,8162322.04643,96114589130.8,552374,16650412.5,2003977.2249
2017-10-29,1.00780690588,6138789.85775,6888711.11288,96190524845.5,440621,16651475,1417695.81194
2017-10-30,1.0180084026,11122042.8011,13055675.5564,102508904909,666706,16653400,1659959.9051
2017-10-31,1.02850913605,10616495.401,12373554.1068,101694785279,672642,16655237.5,1855584.22745
2017-11-01,1.03699717391,9966505.88669,12093705.3005,106415422967,611373,16656962.5,1916686.47664
2017-11-02,1.04328530275,7872095.22934,10194586.5722,111032844956,733878,16658325,1711620.59813
2017-11-03,1.03739566,10833158.5725,14715617.8482,117758780932,704944,16660787.5,2251378.165
2017-11-04,1.04660597479,8594305.80084,12261316.1222,119930391013,670928,16662275,3036929.60935
2017-11-05,1.02824800769,9388737.42949,13655329.5294,123938478075,588058,16663900,5765969.34506
2017-11-06,1.04266716312,10183169.0581,13953618.8916,122942798361,555458,16665662.5,6077425.12155
2017-11-07,1.04455337594,9605400.60094,12842419.1875,116489128917,608650,16667325,2782648.58633
2017-11-08,1.02638008333,11266484.9154,15347363.3329,118220619187,714349,16669275,3523838.11587
2017-11-09,1.02683100694,10399832.2296,15069064.604,123630662497,646100,16671075,4267266.91927
2017-11-10,1.02479402614,11049821.7439,15722628.4023,119345862426,727945,16672987.5,2237809.57166
2017-11-11,1.05001306667,8139094.74496,11846298.4095,112042515457,619943,16674487.5,2333950.77396
2017-11-12,1.058251325,5426063.16331,8125360.76957,106103642871,455431,16675487.5,1664880.36971
2017-11-13,1.0531139875,5426063.16331,8791671.83517,95327831900.7,467890,16676487.5,2087930.62715
2017-11-14,1.0417878,9495610.53579,16126660.1871,109246250480,694828,16678237.5,4374153.69982
2017-11-15,1.02741146094,8681701.06129,14299314.2248,110677604469,604054,16679837.5,3861149.03693
2017-11-16,1.04591063158,10309520.0103,17742474.7056,121800537300,709142,16681737.5,3422899.06038
2017-11-17,1.02278934868,10309520.0103,18216836.5617,130383139250,677301,16683637.5,3817994.31245
2017-11-18,1.03452857485,11326906.8534,18692415.9222,129929811149,684253,16685725,3818219.59309
2017-11-19,1.04777965441,9224307.37762,15016726.6764,130447943861,614839,16687425,2716113.89752
2017-11-20,1.042986825,10852126.3266,17376609.3247,133643141972,603429,16689425,5442164.82322
2017-11-21,1.01868253714,11869513.1697,20065228.0629,137799223020,734768,16691612.5,4224222.22523
2017-11-22,1.05589415607,11733861.5907,19226652.9,134548487745,753813,16693775,3637233.5219
2017-11-23,1.06542703252,8342572.11359,13902700.8525,138037428086,673818,16695312.5,3081911.81167
2017-11-24,1.05689426115,10648648.958,17540614.875,136067805658,747161,16697587.5,3406958.9905
2017-11-25,1.04861197315,9977010.84138,16712356.6142,137786800129,698358,16699450,2677848.85112
2017-11-26,1.04786010256,10445729.4715,18041747.8565,145425891724,697525,16701400,2899917.65325
2017-11-27,1.04222337255,10244850.0586,18860738.1297,155075955186,712606,16703312.5,2050315.30767
2017-11-28,1.04739664706,11383166.7318,22128557.8289,162348370564,829650,16705437.5,2426385.16651
2017-11-29,1.06280574359,10445729.4715,21029651.1367,166280421453,816744,16707387.5,2880931.73889
2017-11-30,1.06440900578,11584046.1447,23310275.2025,165079130752,903004,16709550,3262042.9424
2017-12-01,1.06830241317,11182287.3189,22988871.266,169579202442,851419,16711637.5,2697792.32672
2017-12-02,1.06808466667,12253644.1877,26605722.884,181912888875,869274,16713925,2319117.91463
2017-12-03,1.03629842236,10780528.493,23388265.6042,185068301099,683882,16715937.5,2142790.41724
2017-12-04,1.04737503977,11784925.5576,26076363.222,189460332832,762992,16718137.5,1870464.10433
2017-12-05,1.06830039779,12119724.5791,27786214.755,193702991532,885109,16720400,2613354.1793
2017-12-06,1.05865853371,11918845.1662,28080616.4,198638586221,891235,16722625,3015982.76509
2017-12-07,1.0590462234,14867776.0589,34001400.78,226472551976,978251,16724975,3531510.98128
2017-12-08,1.04531511258,11941671.1962,35850533.4458,276026211047,869098,16726862.5,3400920.70859
2017-12-09,1.05135289103,12337090.7723,40290718.09,267785606695,902011,16728825,2492427.0136
2017-12-10,1.05126628736,13760601.246,40234510.3422,253354758199,877574,16731000,2895169.9041
2017-12-11,1.05645892683,12969762.0939,36118756.345,248817190555,739391,16733050,1987675.08042
2017-12-12,1.06044797076,13523349.5004,42517108.925,280517165314,867654,16735187.5,2687922.77011
2017-12-13,1.06131315385,12337090.7723,41532449.5733,289157370724,867771,16737137.5,3302129.25712
2017-12-14,1.05706467204,14709608.2285,47718952.9667,281363023503,958476,16739462.5,3267550.7084
2017-12-15,1.04183730811,14630524.3133,47709970.566,279234257113,1072861,16741775,2943542.64673
2017-12-16,1.05793876923,13365181.67,46748982.95,297570694261,942513,16743887.5,2756649.27952
2017-12-17,1.05658370175,13523349.5004,50569835.225,326525438567,819304,16746025,2356102.92275
2017-12-18,1.04107442162,14630524.3133,53191582.1375,323071829482,877464,16748337.5,2389062.95524
2017-12-19,1.04203505495,16946489.2357,52600190.3933,317622713304,922523,16750612.5,3005751.29995
2017-12-20,1.0601594,13035760.9505,41629001.0817,297138524343,887697,16752362.5,1984897.72988
2017-12-21,1.07280013971,12663310.6376,40786861.3917,268505157145,853863,16754062.5,2227875.17809
2017-12-22,1.03869209091,12290860.3248,43552942.14,268887463901,840739,16755712.5,1791086.42938
2017-12-23,1.06231906452,14432449.6238,51049170.6725,254564539479,890731,16757650,1901698.95019
2017-12-24,1.06003796403,12942648.3723,41833672.6492,257428577373,729637,16759387.5,1781229.26358
2017-12-25,1.06414286184,14153111.8891,37634874.15,233806132563,652209,16761287.5,1427328.52493
2017-12-26,1.05074595556,12570198.0594,32706729.1342,236676918976,565074,16762975,1810627.09799
2017-12-27,1.05031311972,13221986.107,38893686.4983,268220045546,605853,16764750,2185221.90059
2017-12-28,1.06759478846,14525562.202,41529952.92,261381479588,749191,16766700,2323583.6184
2017-12-29,1.08320304027,13873774.1545,37008426.9192,241141682464,741488,16768562.5,2067417.47416
2017-12-30,1.04775371515,15363575.406,40531227.59,245524297888,838925,16770625,2311057.65923
2017-12-31,1.03688201361,13687548.998,33640243.617,221657719331,815099,16772462.5,2243962.34387
2018-01-01,1.03705696933,15177350.2495,35435185.8625,237620437837,678712,16774500,1638125.54625
2018-01-02,1.0433825,14975580.9597,32334328.9867,231719459004,593282,16776450,1683244.82943
2018-01-03,1.04136759649,16415540.6674,40553327.6417,251777079094,850801,16778587.5,2536938.59566
2018-01-04,1.06551321019,15071578.2735,39612658.0758,252602010061,937530,16780550,2816884.61238
2018-01-05,1.06583270238,16127548.7258,42527795.29,255085455191,1054711,16782650,2737825.46134
2018-01-06,1.0676357972,13727615.8797,41569957.46,288257943758,888402,16784437.5,2921230.73442
2018-01-07,1.05460916071,16127548.7258,46900388.184,290729366697,889098,16786537.5,2979615.08569
2018-01-08,1.04773831481,15551564.8428,43826673.4267,279554272793,910004,16788562.5,2757179.42461
2018-01-09,1.05064833735,15935554.0981,41050023.0267,256324304949,895996,16790637.5,2520926.89168
2018-01-10,1.05459934756,15743559.4704,39993340.56,247091858022,919149,16792687.5,2246011.72907
2018-01-11,1.0581949759,15935554.0981,41068171.475,254044267489,876989,16794762.5,2162979.76075
2018-01-12,1.05711745596,18527481.5719,40136372.689,223348575757,822010,16797175,1858450.48095
2018-01-13,1.05466875843,17087521.8643,38260425.5,233728069871,747265,16799400,1779515.71814
2018-01-14,1.0146375906,16501289.1138,33603224.7,243614497964,652049,16801262.5,1365097.69525
2018-01-15,1.05065776774,17165770.5546,32575141.38,232773385344,592041,16803200,1269172.79927
2018-01-16,1.05933004667,16612036.0206,32326136.172,235476004695,670839,16805075,1497810.16815
2018-01-17,1.05005422013,17608758.1818,28025172.3225,187919737801,737398,16807062.5,2889286.58911
2018-01-18,1.06221141317,18494733.4362,29865677.22,186866424062,768381,16809150,2469526.19425
2018-01-19,1.05084887283,19159214.877,31046750.9517,190731457101,744189,16811312.5,2156724.20054
2018-01-20,1.04835652121,18273239.6226,28241982.9,192049767135,578406,16813375,1953499.50915
2018-01-21,1.10656858989,19712949.4111,33309440.4533,217775360376,559711,16815600,1460377.69958
2018-01-22,1.07749285561,20709671.5723,29815798.362,193494205427,522861,16817937.5,1108525.07147
2018-01-23,1.0810381018,18494733.4362,24447639.6433,177360323481,574420,16820025,1525531.99581
2018-01-24,1.07034465537,19602202.5043,27086864.964,188797048086,547568,16822237.5,1539514.45966
2018-01-25,1.06999395455,19491455.5975,27021008.7083,189817650188,576212,16824437.5,1502763.71387
2018-01-26,1.11032681013,20445148.5648,23853113.88,188698793396,539581,16826412.5,1357490.31664
2018-01-27,1.04262729677,20056949.5414,22680092.5125,184603886255,514621,16828350,1702177.38889
2018-01-28,1.03854792994,20315748.8903,23654604.1083,193965592793,541699,16830312.5,1363301.06798
2018-01-29,1.03100884177,20445148.5648,24143236.92,198043813362,492738,16832287.5,3128906.09632
2018-01-30,1.01817389189,19151151.8202,21651636.805,188755376010,532630,16834137.5,1941048.8527
2018-01-31,0.987508670659,21609745.6349,22124873.9708,171461153634,531440,16836225,2359671.26612
